QuestionID,MCAN,ImageID
139260006,cake,139260
139260007,banana,139260
139260009,cake,139260
139260010,banana,139260
139261001,b,139261
139261002,deep,139261
8191003,river,8191
8191004,2012,8191
401411002,yes,401411
8196000,no,8196
8196001,chocolate,8196
8196002,yes,8196
219820000,no,219820
8204002,ford,8204
270351000,2,270351
270351002,no,270351
401425001,desserts,401425
401425002,yes,401425
270354000,house,270354
270354003,barn,270354
8211001,ground,8211
8211005,police,8211
401429003,yes,401429
401429004,no,401429
532503001,adidas,532503
8218001,3,8218
139291002,yes,139291
139294001,no,139294
139294002,0,139294
401446000,yes,401446
401446006,no,401446
270376004,new york,270376
139306000,3 feet,139306
139306002,yes,139306
270381002,mountains,270381
532527000,white,532527
532527001,carrots,532527
532530001,yes,532530
532531000,veggie,532531
532531001,3,532531
532540000,left,532540
532540004,no,532540
532548000,0,532548
532548001,cheese,532548
532548006,plate,532548
532548007,fork,532548
8267005,trash can,8267
401484002,spoon,401484
532575002,round,532575
69887000,no,69887
78838001,yes,78838
78838003,11,78838
401539000,1,401539
401539001,1,401539
401539003,20,401539
532620002,person,532620
8333000,amtrak,8333
8333003,4,8333
8333006,apple,8333
8333007,unknown,8333
401550002,sidewalk,401550
401550011,people,401550
401556006,white,401556
401556011,wall,401556
401556013,towel,401556
401556015,both,401556
8350002,yes,8350
8351001,no,8351
8351002,no,8351
270505000,hotel,270505
270505004,gray,270505
503837001,motorcycle,503837
503837002,coca cola,503837
139440001,paddle,139440
139440002,brown,139440
139440003,nothing,139440
139440006,no,139440
270515002,floor,270515
532669000,0,532669
532669003,bike,532669
270532000,small,270532
270532002,3,270532
139468000,food,139468
139468002,no,139468
401613006,color,401613
532686006,no,532686
8401001,2010,8401
8401003,2,8401
8401007,2,8401
8401008,2,8401
8401010,2,8401
139475001,no,139475
139475002,sheep,139475
532695003,yes,532695
532695004,dancing,532695
532695007,yes,532695
532695009,wedding,532695
532695010,3,532695
139486003,no,139486
8418000,unknown,8418
8418001,no,8418
270570005,no,270570
270570007,2,270570
23251000,4,23251
401653001,yes,401653
401653002,0,401653
8443000,right,8443
8443002,yes,8443
8443003,right,8443
532732001,car,532732
532732003,yes,532732
532732004,nothing,532732
532732008,helmet,532732
532732012,red,532732
532732016,car,532732
532732017,25,532732
532732020,dog,532732
532732024,ponytail,532732
532732028,car,532732
532732030,ponytail,532732
8445000,tree,8445
532735001,sidewalk,532735
270593000,elephant,270593
270593009,elephant,270593
270593010,6,270593
307243001,10,307243
307243003,3,307243
270603003,picture,270603
270603005,news,270603
270609001,green,270609
401682001,brown,401682
401682002,woman,401682
532759002,noon,532759
532761011,nothing,532761
532761012,couch,532761
532761013,2,532761
532761014,2,532761
532761018,white,532761
532761021,tv,532761
532761028,yes,532761
532761030,white,532761
270625003,basil,270625
8483000,english,8483
8483001,party,8483
8483002,outside,8483
532773000,ice cream,532773
532773001,california,532773
532773002,usa,532773
532780000,tomato,532780
8493000,,8493
8498000,noon,8498
8498003,concrete,8498
8498005,noon,8498
532809000,hardwood,532809
532809001,picture,532809
532809002,3,532809
305800001,2,305800
532812003,no,532812
270672001,donut,270672
532827000,paper,532827
532827002,0,532827
401758005,german shepherd,401758
401758007,lab,401758
532833002,3,532833
139623002,trees,139623
139623003,very tall,139623
139623005,house,139623
139623006,on tracks,139623
401776001,yes,401776
270706001,purple,270706
139637003,yes,139637
139637004,yes,139637
532855002,no,532855
174866000,green and white,174866
174866002,woman,174866
270721001,yes,270721
270721004,marble,270721
532867002,15,532867
532867004,no,532867
532876001,right,532876
532876002,no,532876
532876003,,532876
532876005,graffiti,532876
532876006,right,532876
8589002,1,8589
401808001,no,401808
401808002,car,401808
8594002,don't know,8594
8599002,electricity,8599
270753002,no,270753
270753004,no,270753
270753005,6,270753
401828002,phone,401828
532901000,curtains,532901
532901001,curtains,532901
270758001,bathroom,270758
350961000,2,350961
350961003,no,350961
350961004,fan,350961
401833000,3,401833
8629001,3,8629
8629002,4,8629
532919001,carriage,532919
401857006,3,401857
401860000,no,401860
219894004,nothing,219894
401862001,12,401862
401862002,london,401862
139721003,plastic,139721
139734000,yes,139734
139734002,chiquita,139734
139734004,yes,139734
139734006,wood,139734
8665000,red,8665
8665001,tree,8665
8665002,yes,8665
8665003,car,8665
270810000,0,270810
270810001,amtrak,270810
139740001,nothing,139740
139740003,silver,139740
139740004,silver,139740
270815002,12,270815
270815003,pitcher,270815
270815005,no,270815
372816004,ceiling,372816
372816005,3,372816
532963001,10,532963
8676001,0,8676
139749000,lights,139749
139749001,0,139749
401897004,0,401897
401901011,no,401901
8688002,10,8688
8690000,yes,8690
8690001,sheep,8690
401907000,4,401907
401907002,nothing,401907
532985000,playing,532985
532989000,ground,532989
532994002,riding,532994
139781002,bird,139781
139781003,no,139781
139781005,bird,139781
139781007,house,139781
8711001,china,8711
8711003,brown,8711
139785003,no,139785
533003001,1,533003
533003002,blender,533003
533003004,table,533003
533003005,water,533003
8718002,yes,8718
401935005,yes,401935
401935006,moving,401935
8721008,paper,8721
8721009,yes,8721
533013001,yes,533013
401951000,fire,401951
401951001,no,401951
270883003,bracelet,270883
270883005,sleeping,270883
533032002,2,533032
533032004,no,533032
533032005,car,533032
533032007,car,533032
8749001,plate,8749
533039001,no,533039
401971000,computer,401971
401971002,3,401971
401971003,2,401971
401971004,3,401971
284623001,water,284623
456584004,1,456584
456584005,no,456584
8762002,3,8762
270908000,playing tennis,270908
270908001,bird,270908
139843001,sun,139843
139843002,noon,139843
139843004,12,139843
139843005,daytime,139843
8775002,4,8775
219916002,yes,219916
533069001,noon,533069
547597000,2,547597
547597002,,547597
139856004,yes,139856
139856006,2,139856
482062002,standing,482062
139871000,3,139871
139871003,star,139871
139871006,3,139871
139872000,no,139872
219920000,0,219920
219920001,yes,219920
219920002,pole,219920
219920006,4,219920
219920007,4,219920
219920010,roman,219920
219920013,noon,219920
219920015,4,219920
8803001,3,8803
8803002,no,8803
132540001,table,132540
533106001,walking,533106
533107001,coca cola,533107
533107004,coca cola,533107
533107008,coca cola,533107
533107009,double decker,533107
8832002,cake,8832
285462000,14,285462
285462002,10,285462
285462004,0,285462
533129000,nothing,533129
533129001,stripes,533129
8844004,store,8844
8844014,no,8844
8844015,bananas,8844
8844022,bananas,8844
139917002,tv,139917
533137000,picture,533137
533137001,shallow,533137
533140000,2,533140
533140002,yes,533140
8853005,2,8853
533145001,hand,533145
533145004,yes,533145
402077002,hot dog,402077
519673000,3,519673
519673003,tracks,519673
519673004,9,519673
271017000,metro,271017
271017001,stop,271017
271017002,bus,271017
8876001,12,8876
533166005,12,533166
402096002,0,402096
402096004,circle,402096
139953001,2,139953
533171002,bridle,533171
533173002,2,533173
271032003,rocks,271032
271035003,trash,271035
402109002,boy,402109
402109004,eating,402109
402109010,no,402109
402109011,2,402109
139969001,3,139969
139969002,5,139969
8899001,store,8899
8899006,store,8899
139973001,bat,139973
271046010,lot,271046
533201001,2,533201
533201003,green,533201
533201004,0,533201
271063002,wood,271063
139992001,male,139992
8922002,black,8922
271068000,cell,271068
271068001,noon,271068
271076000,afternoon,271076
271076003,noon,271076
271076007,roman numerals,271076
271076009,pole,271076
140006001,3,140006
533227003,nothing,533227
140017000,veggie,140017
140017003,yes,140017
140017005,remote,140017
140020000,5,140020
140020002,london,140020
8953000,2,8953
140043003,banana,140043
271116000,tan,271116
271117004,green,271117
503939003,2,503939
402206002,pink,402206
533283000,0,533283
140068004,5,140068
271143001,no,271143
271143002,wine,271143
140076000,1,140076
9007001,t shirt,9007
9007005,stripes,9007
140087003,sitting,140087
402233004,kitchen,402233
402234003,no,402234
402234004,old,402234
1503003,circle,1503
402250002,brown,402250
547639001,counter,547639
547639007,light,547639
45197000,yes,45197
45197002,red,45197
533329005,11,533329
533329006,lemon,533329
533329007,0,533329
533329010,red,533329
533329011,9,533329
533329013,red and green,533329
285497000,yes,285497
285497001,at camera,285497
9050000,2,9050
271206000,no,271206
402283001,black,402283
402283004,black,402283
9077002,10,9077
140151002,50,140151
533368005,yes,533368
271230000,yes,271230
533378000,don't know,533378
533378001,4,533378
140167002,orange,140167
271240000,no,271240
271240003,tall,271240
402313000,stop,402313
402313002,restaurant,402313
402313003,yes,402313
402313004,0,402313
402313005,0,402313
153061001,4,153061
153061002,parking lot,153061
153061003,small,153061
153061008,red,153061
153061009,fire,153061
140174001,white,140174
140174011,logo,140174
271248000,graffiti,271248
271248002,yes,271248
402328002,helmets,402328
402328003,blue,402328
402334000,tile,402334
402334007,no,402334
533407001,pepsi,533407
533407003,hat,533407
533408002,downtown,533408
140197002,3,140197
402346001,2,402346
402346005,blender,402346
402346008,tulips,402346
402346012,0,402346
402346017,orange,402346
402346024,3,402346
402346027,3,402346
402346037,tulips,402346
140203000,bag,140203
140203001,5,140203
140203002,bus,140203
402357000,no,402357
533434000,coca cola,533434
533434002,yes,533434
533434003,yes,533434
438432000,park,438432
438432001,park,438432
438432004,people,438432
9156003,store,9156
9156006,yes,9156
533449003,yes,533449
533452002,black,533452
533452005,chicken,533452
9172000,noon,9172
9172001,0,9172
9172004,apartments,9172
9172005,street,9172
9175000,kite,9175
9175002,fish,9175
533464001,noon,533464
533464003,no,533464
533464007,3,533464
533464018,2,533464
402405001,ski poles,402405
88913000,no,88913
533480000,no,533480
533480001,0,533480
533485003,rose,533485
140270001,7,140270
140270002,hat,140270
533493001,0,533493
533493002,yes,533493
23380000,yes,23380
23380001,0,23380
503978007,chinese,503978
271359003,yes,271359
402433000,yes,402433
533506000,plastic,533506
533506001,coca cola,533506
533508000,noon,533508
533508001,weather vane,533508
533511003,yes,533511
533517003,1,533517
110765000,2,110765
110765001,wood,110765
140307000,red,140307
140307001,yes,140307
140307004,yes,140307
9236000,5,9236
9236008,morning,9236
533536000,sony,533536
533536002,sleeping,533536
460294000,rain,460294
460294001,car,460294
460294002,street,460294
402473000,0,402473
402473005,right,402473
402473009,no,402473
271402001,yes,271402
9262001,cake,9262
9262002,store,9262
9262004,0,9262
9262008,unknown,9262
9262011,4 feet,9262
9262012,teddy bears,9262
9262016,black,9262
9262021,birthday,9262
9262025,12,9262
9262027,8,9262
9262028,8,9262
533553000,fishing,533553
9270001,far,9270
9274000,noon,9274
9274002,3,9274
271424000,no,271424
271429000,nike,271429
9288001,toilet,9288
402514002,cooking,402514
402519000,branch,402519
402519001,yellow,402519
402519003,yellow,402519
271452000,usa,271452
271452002,no,271452
271452003,english,271452
271452005,unknown,271452
271452006,large,271452
271452008,directions,271452
402528001,sandwich,402528
140388001,birthday,140388
140388003,army,140388
271461000,no,271461
271461001,pot,271461
140391002,no,140391
271471000,eating,271471
271471001,bowl,271471
271471004,7,271471
533625001,parking,533625
533625002,circle,533625
110784002,sidewalk,110784
110784004,2,110784
140420004,forest,140420
402570000,noon,402570
402570002,yes,402570
402570004,no,402570
314557001,shoes,314557
314557002,blue,314557
140435002,no,140435
402588001,yes,402588
9378000,smile,9378
9381002,pizza,9381
9381003,yes,9381
140454003,yes,140454
140454006,2,140454
140456000,1 way,140456
140456002,yes,140456
140456003,yes,140456
140456009,new york,140456
140456010,pizza,140456
140456011,street sign,140456
533678000,6,533678
402609000,no,402609
402615001,p,402615
402615002,100,402615
533688003,carrots,533688
271548000,no,271548
402623002,rainbow,402623
140487000,woman,140487
140487001,riding bike,140487
271560002,nothing,271560
140490001,no,140490
9420000,50,9420
9420003,50,9420
271565005,yes,271565
271565006,4,271565
271565010,motorcycle,271565
271565014,4,271565
271565016,4,271565
271565018,asphalt,271565
402639000,small,402639
271576000,1,271576
271576002,dog,271576
533721003,2,533721
533721004,wine,533721
533721007,pepsi,533721
402658002,donuts,402658
402662000,yes,402662
402662003,5,402662
9450000,orange,9450
9450001,stop,9450
533743003,yes,533743
533743004,green,533743
402674001,no,402674
402674003,white,402674
533750001,sugar,533750
533750005,brown,533750
533750006,brown,533750
504020000,5,504020
504020002,fence,504020
140540004,2,140540
140542000,red,140542
140542001,cows,140542
140542002,cow,140542
140542003,cow,140542
271620001,strawberries,271620
271620003,chef,271620
9483007,2,9483
9483010,xbox,9483
9483014,computer,9483
140556001,fire hydrant,140556
329261001,yes,329261
504024000,many,504024
504024003,yes,504024
140565000,left,140565
140565003,no,140565
140565004,airport,140565
271643002,high,271643
402720000,birthday,402720
140583001,sheep,140583
140583002,0,140583
533805002,unknown,533805
533805003,0,533805
533805009,1,533805
271666000,1,271666
271666004,1,271666
533811000,yes,533811
533811001,black,533811
402742001,down,402742
402742002,basket,402742
533816000,mercedes benz,533816
533816002,black,533816
271680001,bench,271680
271681001,no,271681
9548002,friends,9548
402765000,computer,402765
402765001,no,402765
402774001,sneakers,402774
140636002,pelican,140636
140636007,white,140636
533855000,unknown,533855
140640006,0,140640
140640009,flowers,140640
140640010,no,140640
402786004,bed,402786
67131002,beer,67131
140651003,yamaha,140651
402798002,small,402798
402802001,dining room,402802
402802002,no,402802
402802003,white,402802
140661005,left,140661
9590006,1,9590
9590008,dinner,9590
9590009,yes,9590
9603014,white,9603
9603015,1,9603
402823004,race,402823
533896000,25,533896
533896004,yes,533896
351127000,kite,351127
351127002,yes,351127
533900001,wood,533900
140686001,no,140686
271759002,square,271759
140696001,yes,140696
140696002,outside,140696
140696007,4,140696
271772001,black,271772
