QuestionID,MCAN+ALBERT,ImageID
532735001,bus,532735
270593000,wool,270593
270593009,elephant,270593
270593010,4,270593
307243001,10,307243
307243003,3,307243
270603002,no,270603
270603003,boat,270603
270603005,news,270603
270609001,green,270609
401682001,brown,401682
401682002,bear,401682
401682003,flowers,401682
532759000,no,532759
532759002,noon,532759
532761007,flowers,532761
532761012,couch,532761
532761013,2,532761
532761018,white,532761
532761020,cloth,532761
532761021,chair,532761
532761028,yes,532761
270625003,basil,270625
8483000,english,8483
8483001,don't know,8483
8483002,inside,8483
532773000,ice cream,532773
532773001,california,532773
532773002,farm,532773
532780000,chicken,532780
8493000,0,8493
8493001,ocean,8493
8498000,noon,8498
8498003,concrete,8498
8498005,noon,8498
45108001,3,45108
532809001,picture,532809
532809002,3,532809
305800001,2,305800
532812002,20,532812
532812003,no,532812
532812004,20,532812
270672001,donut,270672
270672002,no,270672
532827000,paper,532827
532827002,0,532827
401758005,german shepherd,401758
401758010,catch,401758
532833002,yes,532833
139623002,trees,139623
139623003,very tall,139623
139623006,on tracks,139623
401776001,clothing,401776
270705000,window,270705
270705003,no,270705
270706001,purple,270706
270706002,yes,270706
532855002,,532855
174866002,woman,174866
270721004,marble,270721
532867004,no,532867
401797001,no,401797
176193000,crosswalk,176193
532876001,truck,532876
532876002,no,532876
532876003,0,532876
532876005,0,532876
532876006,truck,532876
401808001,yes,401808
401808002,river,401808
8594002,0,8594
8599002,engine,8599
270753005,2,270753
532901001,curtains,532901
270758001,urinal,270758
350961003,no,350961
350961004,wood,350961
401833000,3,401833
401833001,yes,401833
8629001,4,8629
8629002,4,8629
8629003,no,8629
532919001,carriage,532919
532919005,trash can,532919
401850002,2,401850
401850003,yes,401850
401850004,yes,401850
401857003,catcher,401857
401857006,12,401857
401860000,no,401860
401860001,lettuce,401860
219894004,nothing,219894
401862002,london,401862
8647000,building,8647
139721000,paper,139721
139734000,yes,139734
139734001,banana,139734
139734002,chiquita,139734
139734003,banana,139734
8665000,red,8665
8665001,tree,8665
8665003,car,8665
8665008,2,8665
8665009,red,8665
270810001,thomas,270810
139740001,passengers,139740
139740003,silver,139740
139740004,silver,139740
270815002,2,270815
270815003,pitcher,270815
270815005,no,270815
270815008,baseball,270815
372816004,ceiling,372816
372816005,2,372816
532963001,10,532963
8676001,0,8676
401901013,3,401901
8690001,sheep,8690
401907000,3,401907
401907002,nothing,401907
532989000,ground,532989
532994002,people,532994
139781002,bird,139781
139781007,building,139781
8711004,unknown,8711
533003000,yes,533003
533003001,3,533003
533003002,blender,533003
533003004,counter,533003
533003005,water,533003
8718000,strawberries,8718
8718002,yes,8718
401935005,yes,401935
401935006,moving,401935
401935007,10,401935
8721000,right,8721
8721008,paper,8721
8721009,yes,8721
533013001,yes,533013
401951000,store,401951
401951001,caution,401951
270883001,yes,270883
270883002,yes,270883
270883003,bracelet,270883
270883005,summer,270883
533032002,2,533032
533032003,yes,533032
533032004,no,533032
8749001,plate,8749
8749002,tomato,8749
401971000,storage,401971
401971002,3,401971
401971004,3,401971
456584004,1,456584
456584005,no,456584
456584006,0,456584
270908000,playing tennis,270908
139843002,noon,139843
139843004,yes,139843
139843005,morning,139843
8775004,picture,8775
219916002,yes,219916
533069001,noon,533069
547597000,2,547597
547597001,no,547597
547597002,,547597
139856006,1,139856
482062002,standing,482062
482062008,no,482062
139871000,2,139871
139871003,star,139871
139871006,3,139871
139872000,no,139872
139872004,yes,139872
219920000,0,219920
219920001,yes,219920
219920003,2,219920
219920006,4,219920
219920007,0,219920
219920009,0,219920
219920013,noon,219920
219920015,yes,219920
8803001,2,8803
8803002,no,8803
132540001,bottle,132540
533106001,watching,533106
533106003,yes,533106
533107001,dog,533107
533107004,double decker,533107
533107008,yes,533107
533107009,yes,533107
8832002,smile,8832
285462000,10,285462
285462002,9,285462
285462004,0,285462
533129000,nothing,533129
533129001,stripes,533129
8844002,100,8844
8844004,restaurant,8844
8844014,no,8844
8844015,table,8844
8844016,100,8844
139917000,yes,139917
139917006,fall,139917
533137000,picture,533137
533137001,deep,533137
8853000,rocks,8853
519673000,2,519673
519673004,2,519673
519673005,yes,519673
271017000,yes,271017
271017001,windows,271017
271017002,bus,271017
8876001,9,8876
533166005,10,533166
402096002,11,402096
402096003,6,402096
402096004,circle,402096
139953001,2,139953
533171002,bridle,533171
271032003,water,271032
271035003,trash,271035
402109002,no 1,402109
402109004,watching,402109
402109011,2,402109
139969000,pizza,139969
139969001,4,139969
139969002,5,139969
8899001,store,8899
8899003,0,8899
8899006,store,8899
139973001,no,139973
271046010,half,271046
533201001,2,533201
533201003,green,533201
533201004,airplane,533201
271063002,nothing,271063
8922002,black,8922
271068000,cell,271068
271068001,noon,271068
271076000,afternoon,271076
271076002,yes,271076
271076003,4,271076
271076009,sky,271076
140007004,yes,140007
533227002,0,533227
533227003,nothing,533227
140017000,mushroom,140017
140017002,no,140017
140017005,pan,140017
140020000,afternoon,140020
140020002,london,140020
8953000,2,8953
140043003,0,140043
271117000,many,271117
503939003,1,503939
402206002,pink,402206
533283000,0,533283
140068003,no,140068
140068004,8,140068
271143001,no,271143
271143002,wine,271143
140076000,2,140076
9007001,t shirt,9007
140087003,sitting,140087
402233000,restaurant,402233
402233012,yes,402233
402234003,no,402234
1503003,square,1503
402248002,no,402248
402250002,brown,402250
547639001,counter,547639
547639007,lamp,547639
45197000,yes,45197
533329005,11,533329
533329007,2,533329
533329011,11,533329
533329013,red and green,533329
285497000,yes,285497
285497001,down,285497
9050000,1,9050
402283001,black,402283
402283004,yankees,402283
271215000,plate,271215
9077002,10,9077
140151002,100,140151
533368005,yes,533368
533378000,unknown,533378
533378001,4,533378
140167000,flowers,140167
271240003,2 feet,271240
402313000,stop,402313
402313002,restaurant,402313
402313003,yes,402313
402313004,1,402313
402313005,shell,402313
153061001,6,153061
153061002,street,153061
153061009,garbage,153061
140174008,yes,140174
140174011,dog,140174
271248000,bus,271248
271248002,yes,271248
402328003,blue,402328
402334001,cross,402334
402334010,brown,402334
533407001,cup,533407
533407003,hat,533407
533408002,nowhere,533408
402346001,2,402346
402346005,cup,402346
402346008,tulips,402346
402346009,yes,402346
402346012,0,402346
402346014,0,402346
402346017,orange,402346
402346027,3,402346
402346030,orange,402346
402346035,oranges,402346
402346037,tulips,402346
140203000,nothing,140203
140203001,unknown,140203
140203002,bus,140203
402357000,no,402357
533434000,coca cola,533434
533434002,yes,533434
438432000,park,438432
438432001,school,438432
438432002,7,438432
438432004,family,438432
9156003,store,9156
9156005,breakfast,9156
533449000,no,533449
533449003,yes,533449
533452000,yes,533452
533452002,black,533452
533452004,4,533452
533452005,chicken,533452
9172000,yes,9172
9172004,apartments,9172
9172005,sidewalk,9172
9175000,kite,9175
9175002,fish,9175
533464001,noon,533464
533464007,3,533464
533464012,3,533464
9186002,vase,9186
402405001,snow,402405
88913000,no,88913
533480001,0,533480
533485003,rose,533485
533485004,3,533485
533485006,yes,533485
140270001,24,140270
533493001,1,533493
23380000,google,23380
23380001,0,23380
503978003,carrots,503978
503978005,no,503978
503978007,chinese,503978
271359003,yes,271359
402433003,bench,402433
533506000,plastic,533506
533506001,coca cola,533506
533508000,noon,533508
140294000,3,140294
140294002,1,140294
533517003,1,533517
110765000,2,110765
110765001,wood,110765
140307000,red,140307
140307001,both,140307
9236005,6,9236
9236012,no,9236
533532002,yes,533532
533536000,sony,533536
533536001,green,533536
533536002,watching,533536
460294000,raining,460294
460294001,walking,460294
460294002,street,460294
402473004,1,402473
402473005,white,402473
402473007,wall,402473
402473009,no,402473
263687004,no,263687
9262001,cake,9262
9262002,store,9262
9262004,teddy bears,9262
9262007,8,9262
9262008,unknown,9262
9262011,tall,9262
9262017,8,9262
9262019,don't know,9262
9262027,10,9262
9262028,8,9262
533553000,,533553
9270001,far,9270
9274000,noon,9274
9274002,yes,9274
271424000,unknown,271424
271429000,nike,271429
9286002,hot,9286
402514002,cooking,402514
402519000,branch,402519
402519001,yellow,402519
402519003,yellow,402519
271452000,usa,271452
271452002,no,271452
271452003,english,271452
271452005,4,271452
271452008,parking,271452
402528001,no,402528
140388001,american,140388
140388003,army,140388
271461000,no,271461
271461001,black,271461
271471000,eating,271471
271471001,bowl,271471
271471004,10,271471
198163002,brown,198163
533625001,no parking,533625
533625002,circle,533625
110784002,sidewalk,110784
110784004,2,110784
110784006,yes,110784
140420004,forest,140420
402570000,yes,402570
402570002,yes,402570
402570004,no,402570
314557001,clothes,314557
314557002,blue,314557
140435002,no,140435
402583001,tennis racket,402583
9378000,smile,9378
9381002,top,9381
9381003,yes,9381
140454006,2,140454
140456000,yes,140456
140456002,yes,140456
140456007,gray,140456
140456009,new york,140456
140456010,street,140456
140456011,words,140456
533678000,5,533678
402615001,w,402615
402615002,100,402615
533688003,vegetables,533688
271548000,no,271548
402623002,rainbow,402623
140487000,woman,140487
140487001,standing,140487
140490001,no,140490
9420000,100,9420
9420003,0,9420
271565006,4,271565
271565007,black,271565
271565010,motorcycle,271565
271565014,6,271565
271565016,4,271565
271565018,asphalt,271565
402639001,red,402639
9426002,red,9426
533721002,yes,533721
533721003,2,533721
533721004,beer,533721
533721006,fork,533721
533721007,coca cola,533721
140513004,yes,140513
140513006,10,140513
402662003,4,402662
9448000,no,9448
9450001,words,9450
533743003,yes,533743
402674001,tennis,402674
402674003,white,402674
402674004,black,402674
533750001,sugar,533750
533750005,brown,533750
271607001,fedora,271607
140540004,2,140540
402685008,broccoli,402685
140542000,red,140542
140542001,cows,140542
140542002,cow,140542
140542003,cow,140542
271620001,strawberries,271620
271620003,man,271620
9483003,no,9483
9483007,2,9483
9483008,square,9483
9483010,xbox,9483
140556000,no,140556
140556002,no,140556
504024003,yes,504024
504024004,no,504024
140565000,left,140565
140565004,planes,140565
271643002,high,271643
402720000,birthday,402720
140583002,3,140583
533805001,1,533805
533805002,0,533805
533805009,3,533805
271666000,1,271666
271666004,1,271666
533811000,yes,533811
533811001,black,533811
402742001,down,402742
402742002,basket,402742
533816000,adidas,533816
271680001,window,271680
9548002,friends,9548
402765000,computer,402765
402774001,heels,402774
140636002,seagulls,140636
140636007,white,140636
533855000,nike,533855
533855001,yes,533855
140640004,nowhere,140640
140640006,0,140640
140640009,flowers,140640
140640010,no,140640
402786004,floor,402786
67131002,hot dog,67131
140651003,yamaha,140651
402798002,jet,402798
402802000,lunch,402802
402802001,sitting,402802
402802002,no,402802
140661005,wall,140661
9590001,4,9590
9590003,4,9590
9590006,1,9590
9590007,4,9590
9603002,4,9603
9603014,white,9603
9603015,1,9603
402823004,racing,402823
533896000,25,533896
533896004,road,533896
351127002,yes,351127
533900001,cooking,533900
140686001,no,140686
271759002,square,271759
140696002,bus,140696
140696010,4,140696
220058000,south,220058
220058002,left,220058
271780000,parking,271780
271780002,street,271780
271780003,no 1,271780
402855000,blue,402855
402855002,3,402855
271785000,5,271785
402858001,nothing,402858
9647001,umbrella,9647
9647002,people,9647
402869001,nothing,402869
402869004,unknown,402869
402869005,left,402869
402869007,4,402869
533942000,umbrella,533942
533942002,cooking,533942
533942003,1,533942
533942005,broken,533942
132683003,clothing,132683
9668002,nothing,9668
533958000,500,533958
140743000,black,140743
140743003,no,140743
140743006,home,140743
140743010,nowhere,140743
533962000,standing,533962
9679000,traveling,9679
271828003,yes,271828
402903000,black,402903
533976000,round,533976
533978003,4,533978
533978007,0,533978
533979005,lot,533979
402922001,unknown,402922
271852000,red sox,271852
271852002,yes,271852
140783002,4,140783
140785008,bridge,140785
402931002,4,402931
271864000,brown,271864
9721000,0,9721
9721002,white,9721
140797000,onion,140797
9729002,right,9729
534018002,yes,534018
534019001,on plate,534019
271888001,no,271888
271888002,12,271888
534035001,can't tell,534035
534035002,1,534035
534035003,unknown,534035
534035004,yes,534035
534036003,0,534036
534038000,beach,534038
534038008,leash,534038
534041000,boy,534041
534045000,no,534045
9759000,5,9759
9759001,no,9759
9759002,lights,9759
271907000,orange,271907
271907001,no,271907
140840002,in air,140840
9769003,snow,9769
140860001,adidas,140860
271934001,yes,271934
9791000,horse,9791
9791001,statue,9791
9791004,yes,9791
9791005,yes,9791
534081000,3,534081
534081002,computer,534081
534081004,2,534081
534081005,nothing,534081
403013002,no,403013
271943004,no,271943
9800008,1,9800
9800010,nike,9800
9800016,business,9800
9801001,brown,9801
9807000,laptop,9807
403038001,meat,403038
271970002,4,271970
271970003,2,271970
271970004,wood,271970
271970005,noon,271970
329318010,skateboard,329318
329318013,2,329318
329318014,2,329318
534121000,wood,534121
534121001,light,534121
534121002,no,534121
534127003,0,534127
534127005,2,534127
534128000,2,534128
534128001,light,534128
534128002,yes,534128
271986000,unknown,271986
271986002,no,271986
271986003,bottom,271986
271986004,pizza,271986
403065013,beach,403065
403065020,kite flying,403065
403065023,kite,403065
140929001,4,140929
140929002,4,140929
329323002,nothing,329323
285633002,yes,285633
272008002,no,272008
534173001,phone,534173
534173003,scarf,534173
403104001,nothing,403104
403107001,windows,403107
403107002,many,403107
140974003,water,140974
272048001,yes,272048
272049003,fire,272049
534194000,ocean,534194
534194001,lake,534194
534194011,no,534194
534194014,12,534194
534194016,water,534194
140983002,yes,140983
9914002,white,9914
140987000,no,140987
9927000,no,9927
9927002,boy,9927
403145003,rack,403145
403145005,bathroom,403145
141002004,kia,141002
141002009,words,141002
141002011,white,141002
141002020,night,141002
141002024,adidas,141002
141002026,0,141002
