QuestionID,BAN,ImageID
143221001,no,143221
210098002,blue,210098
224974003,green,224974
301963002,0,301963
15826001,sneakers,15826
429985017,3,429985
420181005,2,420181
395382000,car,395382
27897012,2,27897
441511031,1,441511
570632005,farmer,570632
168781015,white,168781
188819002,5,188819
163451003,asian,163451
150320005,computer,150320
408808002,neither,408808
433705000,5,433705
157067000,lilac,157067
484145001,right,484145
539224001,fence,539224
488710002,tie,488710
428116001,2,428116
278006001,3,278006
391728004,2,391728
1342034,bible,1342
299074002,nowhere,299074
455261004,slow,455261
104803001,water,104803
181805000,no,181805
359851000,3,359851
217156017,paved,217156
42215003,lime,42215
517623002,2,517623
86483002,000,86483
177802000,can't tell,177802
38540035,4,38540
202843002,players,202843
66886004,white,66886
251124002,sidewalk,251124
77394001,store,77394
411241002,older,411241
105552000,white,105552
573667003,no,573667
185360000,nose,185360
420234000,13,420234
340047000,nothing,340047
125182000,washington,125182
101828003,standing,101828
473069000,suitcase,473069
277749001,2,277749
270603005,news,270603
562897000,halloween,562897
418143001,2,418143
502327002,p,502327
151480000,man,151480
452359008,tie,452359
462629001,food,462629
150888000,1:30,150888
63104001,skull and crossbones,63104
169028003,yes,169028
199918007,north,199918
253607001,cardinal,253607
38630033,toilet,38630
297444000,12,297444
443688002,8,443688
322586001,no,322586
264769005,open,264769
310227000,guitar,310227
6266000,frisbee,6266
373289000,white,373289
149783005,laptop,149783
83065000,12:00,83065
107244002,no parking,107244
195917002,brown,195917
421970002,east,421970
241068003,bench,241068
127092023,p,127092
77681001,veggie,77681
305803006,sky,305803
153055003,unknown,153055
367087004,right,367087
125017003,noon,125017
183693002,car,183693
88899001,no,88899
513778002,sidewalk,513778
280107001,no,280107
220739001,boston,220739
288824003,no,288824
520047009,10,520047
344100001,bottle,344100
307993001,petting,307993
574138001,spoon,574138
397211001,0,397211
5352002,1,5352
567383000,ceiling,567383
266853001,elephant,266853
563758000,scarf,563758
561681002,dinner,561681
370138000,kettle,370138
38488000,1,38488
146767011,bowl,146767
310980001,laptop,310980
404027004,kia,404027
296353002,38,296353
357782001,0,357782
485909014,laptop,485909
180869002,yes,180869
438258003,2,438258
350388002,white,350388
423204002,20,423204
450695002,yes,450695
3947002,clouds,3947
286794019,horse,286794
532003002,nothing,532003
455448001,cake,455448
245664009,dell,245664
229427031,flowers,229427
114152002,left,114152
494855005,boston,494855
190497003,10,190497
38678001,restaurant,38678
140664001,no,140664
187302003,downhill,187302
341603011,chocolate,341603
132901001,yes,132901
132373002,fluorescent,132373
249276002,tennis,249276
196355005,clydesdale,196355
417854004,fast,417854
516430003,truck,516430
431891001,carrot,431891
481670001,downhill,481670
77172003,table,77172
499615004,bus,499615
309696000,water,309696
254931006,orioles,254931
244586004,yellow and black,244586
439982002,salad,439982
382743002,star,382743
283768002,yes,283768
515660010,water,515660
83736000,purple,83736
5503001,pee,5503
368505001,roman numerals,368505
570169008,blue,570169
215396002,toy,215396
118929000,nothing,118929
246843004,6,246843
497049003,2,497049
155488002,nothing,155488
561491003,food,561491
213728002,2,213728
208524004,csx,208524
571450001,unknown,571450
400189008,38,400189
434261002,man,434261
34892000,ocean,34892
263594001,unknown,263594
566025002,english,566025
251330002,very,251330
11198004,index,11198
494473007,bridge,494473
453509005,2.00,453509
61715004,station,61715
485972001,nothing,485972
520430004,hair,520430
58210001,yes,58210
285660000,no,285660
217071001,no,217071
340263005,yes,340263
165157001,no,165157
58655002,yes,58655
457230001,yes,457230
298190016,yes,298190
229858002,camera,229858
54007002,bat,54007
385042002,water,385042
497664003,bus stop,497664
409331000,stripes,409331
403065014,sand,403065
284106023,square,284106
417023012,woman,417023
4355001,2,4355
62706004,grass,62706
141910009,no,141910
562243017,happy,562243
214306002,window,214306
309484001,no,309484
450686005,no,450686
353551002,0,353551
2529007,8,2529
191225001,no,191225
282046008,ocean,282046
93511001,wii,93511
64399001,brown,64399
106073000,fedora,106073
262197003,yes,262197
491482002,0,491482
254568001,fog,254568
42260012,no,42260
157883000,yes,157883
548498001,lot,548498
378658008,yes,378658
216628005,yes,216628
341164001,2,341164
178810000,1,178810
352481004,sandwiches,352481
40497002,nothing,40497
401808000,frisbee,401808
19712002,yes,19712
351489015,yes,351489
515765000,2012,515765
146997002,red,146997
422432005,pavement,422432
304744002,ketchup,304744
560598006,yes,560598
183889000,unknown,183889
352214000,3,352214
324322000,no,324322
283441002,yes,283441
424146002,white,424146
528738007,orange,528738
116133002,10,116133
457131003,no,457131
576449002,sign,576449
410942004,2,410942
386257005,usa,386257
1149001,2,1149
399703001,yes,399703
46316000,yes,46316
128849000,1,128849
41773002,yellow,41773
194434004,blue,194434
151130002,2,151130
550722002,0,550722
523565010,roses,523565
529966001,top,529966
520012002,starbucks,520012
208524014,yes,208524
377000002,lot,377000
343187002,12:00,343187
158272003,shirt,158272
558717015,walking,558717
505455006,7,505455
516708002,wood,516708
171192001,no,171192
164135000,red,164135
397322008,no,397322
251629005,1,251629
83161003,penne,83161
111535003,5:18,111535
5193023,1,5193
440486010,boat,440486
177069000,5,177069
437432001,train,437432
304815007,on desk,304815
295051001,black,295051
350874001,man,350874
266611003,yield,266611
287099000,right,287099
133933014,black,133933
1342012,airplane,1342
570353002,desk,570353
116370005,elephant,116370
476398009,laptop,476398
576461005,no,576461
570548002,yellow,570548
422157001,downtown,422157
76521005,skis,76521
22215005,square,22215
59744000,2,59744
257887003,new,257887
368884001,0,368884
8953000,2.00,8953
410493001,yes,410493
221547001,food,221547
192535001,star,192535
350231003,yes,350231
499775000,sign,499775
26762001,yes,26762
147300014,arrow,147300
272958000,parasailing,272958
480917002,0,480917
83235007,klm,83235
252701000,balance,252701
456558001,no,456558
238302006,floor,238302
508339001,woman,508339
149469002,checkered,149469
166255000,no,166255
396269003,vase,396269
178683000,14,178683
430286002,2,430286
88556000,take off,88556
196085000,yes,196085
137678000,12,137678
37705005,bird,37705
264161008,solid,264161
488823000,counter,488823
503238002,no,503238
433279000,night,433279
93725002,unknown,93725
51880000,head,51880
393004000,white,393004
425004002,sandwich,425004
572028005,grass,572028
140929001,3:55,140929
82431002,no,82431
157657001,yes,157657
17244004,38,17244
466422003,yes,466422
29838045,lettuce,29838
220292002,chair,220292
86439003,umbrella,86439
546782000,building,546782
219291002,8,219291
422700012,no,422700
352011001,awake,352011
58758000,left,58758
434576004,red,434576
56739002,hats,56739
191761002,3,191761
154324034,nothing,154324
500765000,bear,500765
233426001,daisies,233426
493728000,white and blue,493728
155380000,no,155380
356950004,no,356950
386204029,1st,386204
57571002,yellow,57571
39068000,bridge,39068
423215003,1,423215
24610007,clock,24610
538934008,brown,538934
110026000,food,110026
468302005,yes,468302
57879005,stop,57879
384808000,sink,384808
356358006,5,356358
579307000,california,579307
348941000,nothing,348941
370999000,regular,370999
489346000,12,489346
451308001,0,451308
335887000,31,335887
443887003,pot,443887
486175013,no,486175
570659008,0,570659
193121003,wild,193121
85131000,gray,85131
531581000,happy,531581
184703000,3,184703
429142005,2,429142
372024000,2,372024
50756005,2,50756
166401002,2,166401
374342000,mercedes benz,374342
549943001,car,549943
42471017,tower,42471
102625001,plastic,102625
121384003,no,121384
184384009,cheese,184384
153847003,yes,153847
215565001,cheese,215565
130485004,left,130485
370209000,spoon,370209
74937002,amtrak,74937
226376000,gray,226376
68740003,water,68740
203003002,gray,203003
433924002,plaid,433924
393647002,license plate,393647
38034008,blinds,38034
540820000,unknown,540820
534122002,yes,534122
23051001,no,23051
377486005,yes,377486
306477003,street name,306477
176811002,1:50,176811
93116009,fish,93116
424227002,no,424227
66460000,stop,66460
402583001,tennis racket,402583
254892005,trees,254892
39858002,yes,39858
239857000,tent,239857
520150002,red,520150
299593005,white,299593
540714002,market,540714
577651001,surfing,577651
162561001,3,162561
438535003,1:05,438535
412510001,no,412510
38190008,pizza,38190
515226003,no,515226
393583004,yes,393583
298600000,yes,298600
363039001,sky,363039
232243004,11,232243
150986001,4,150986
509766001,no,509766
227901011,laptop,227901
423962006,nothing,423962
251752003,phone,251752
500200004,3,500200
436696002,0,436696
222724007,highway,222724
159684002,yes,159684
244099008,blue,244099
170038004,1,170038
383470000,no,383470
246613001,towel,246613
214224028,wine,214224
28842000,no,28842
476398005,phone,476398
178175003,luggage,178175
79653000,skull,79653
372938004,wood,372938
337843001,4,337843
26501007,9:50,26501
331475001,salad,331475
244636000,no,244636
75479006,7,75479
184388001,no,184388
489305000,white,489305
427094000,yes,427094
231655000,5,231655
13159003,stop,13159
505223010,1,505223
453509004,oranges,453509
363922004,no,363922
365709012,wall,365709
516868000,counter,516868
267135001,nowhere,267135
545441002,girl,545441
40414001,no,40414
284764005,haircut,284764
276413010,girl,276413
323615003,8,323615
34096001,yes,34096
270354000,house,270354
254491000,no,254491
449675006,yes,449675
368294007,cook,368294
497187000,camera,497187
575487002,pizza,575487
113556000,3,113556
65258002,umbrella,65258
463226001,flowers,463226
439306001,man,439306
568040000,yes,568040
124279001,dinner,124279
285661000,8,285661
228771015,2,228771
246077002,yes,246077
405836001,donuts,405836
218290010,13,218290
573796002,fruit,573796
210050006,parking,210050
468297003,sidewalk,468297
180510011,trees,180510
506085005,1:55,506085
143010014,no,143010
330835003,2,330835
152176003,golden gate,152176
539129002,5,539129
504342000,38,504342
342283001,black,342283
442565000,ping pong,442565
195086000,paper,195086
125051000,blue,125051
246066005,tank top,246066
464858001,high,464858
486912000,nothing,486912
328301004,truck,328301
463842002,on table,463842
352587005,white,352587
576774008,rice,576774
463699018,chinese,463699
309553004,small,309553
167353003,3:00,167353
436555001,human,436555
573536026,2,573536
466986001,no,466986
433504002,yes,433504
285992000,tree,285992
175102001,nothing,175102
537692001,scissors,537692
183114024,bird,183114
261471004,no,261471
430788012,day,430788
198752002,man's,198752
370709000,3,370709
490294002,yes,490294
233124003,man,233124
170425000,gas,170425
208318003,fire hydrant,208318
198658017,camera,198658
365387001,mirror,365387
254931005,unknown,254931
490441000,white,490441
231582001,no,231582
398567013,mouse,398567
206579002,1,206579
125936000,2,125936
433279002,head,433279
380639001,sandwich,380639
298190000,no parking,298190
211047005,stone,211047
530571001,no,530571
222903000,bread,222903
447152003,stopped,447152
324818000,oak,324818
349459002,logo,349459
357748003,2,357748
68128002,no,68128
356740000,picture,356740
505809001,tennis racket,505809
565431000,3,565431
317244002,ford,317244
123239037,no,123239
191017003,yes,191017
249836001,frisbee,249836
155591004,computer,155591
43670012,no,43670
371864002,2,371864
344488009,flowers,344488
246069001,vegetables,246069
85674001,yes,85674
11334001,yes,11334
532568001,unknown,532568
270274002,floor,270274
286711002,umpire,286711
31519000,up,31519
413320000,4,413320
374950002,trash can,374950
232887000,surfboards,232887
359563000,black,359563
534817000,2010,534817
319051000,5,319051
100850001,yes,100850
506489018,1,506489
532531004,2,532531
542771002,table,542771
264753000,f,264753
49567001,yes,49567
349324000,brown,349324
130485003,birthday,130485
183716020,brick,183716
256518010,fried,256518
17959007,dragon,17959
580418000,3,580418
137315001,3,137315
24021004,20,24021
425578002,kitchen,425578
492678002,cutting,492678
371973001,yellow,371973
9262028,8,9262
242724001,safety,242724
90646005,clothes,90646
571437000,black,571437
87393004,13,87393
128506002,shirt,128506
453040005,flowers,453040
335241002,nowhere,335241
90365004,t,90365
404687001,tattoo,404687
226419002,white,226419
298190002,parking,298190
222424010,3:00,222424
424270014,white,424270
234433002,p,234433
11760007,2,11760
385786006,left,385786
495117003,nothing,495117
254814000,motorcycles,254814
308101000,silver,308101
273196000,10:55,273196
396461000,nothing,396461
578713000,dump truck,578713
599003,5,599
397734002,ketchup,397734
448176001,no,448176
29187022,riding,29187
125071002,truck,125071
518605003,giraffes,518605
551188000,delta,551188
364299002,surfboard,364299
243260002,left,243260
505953004,wireless,505953
360698005,british airways,360698
416326002,yes,416326
94951000,no,94951
303926000,skateboarding,303926
375021000,tennis,375021
464622000,round,464622
44361005,yellow,44361
83494008,orange,83494
391132001,no,391132
342770006,0,342770
53465000,happy birthday,53465
406189004,7,406189
428856000,no,428856
168847002,gray and white,168847
473069001,purse,473069
562243002,at camera,562243
144167001,up,144167
139306000,long,139306
345389000,boots,345389
268433005,9:50,268433
152176001,lake,152176
26573001,left,26573
393547001,chair,393547
228436005,rack,228436
488915041,computer,488915
164899001,water,164899
463325003,soccer,463325
392687001,skateboard,392687
365404005,yes,365404
158846003,2,158846
504194002,1,504194
463913001,yes,463913
577924000,train station,577924
218988001,ge,218988
360529002,yes,360529
328337001,baseball,328337
359801000,no,359801
421875003,microwave,421875
427997012,tennis player,427997
101623000,broadway,101623
209286014,playing,209286
383462004,shirt,383462
214527021,clock,214527
