QuestionID,MCAN+BERT,ImageID
534121002,no,534121
403054000,no,403054
403054001,6,403054
534127003,0,534127
534127005,2,534127
534128000,3,534128
534128001,rope,534128
534128002,luggage,534128
271986000,unknown,271986
271986002,no,271986
271986003,middle,271986
271986004,unknown,271986
403065013,beach,403065
403065014,nothing,403065
403065020,flying kite,403065
140929001,noon,140929
140929002,5,140929
329323002,food,329323
285633002,yes,285633
272015003,2,272015
534162000,phone,534162
534173001,phone,534173
534173003,necklace,534173
403104001,nothing,403104
403104002,no,403104
534178001,1,534178
403107001,windows,403107
403107002,15,403107
140974003,stop,140974
272048001,yes,272048
534194001,dock,534194
534194014,9,534194
534194016,water,534194
534194023,people,534194
534194028,9,534194
140983002,yes,140983
9914000,no,9914
9914002,white,9914
140987000,no,140987
9927000,no,9927
9927002,woman,9927
403145002,duck,403145
403145003,rack,403145
403145005,bathroom,403145
403145006,rack,403145
141002000,nothing,141002
141002004,stop,141002
141002005,nothing,141002
141002009,words,141002
141002020,night,141002
141002024,nike,141002
141002026,0,141002
141002028,nothing,141002
141002029,black,141002
141002032,yes,141002
141002039,adidas,141002
141002041,nothing,141002
141002043,outside,141002
141002047,yes,141002
403150001,no,403150
272080001,weather vane,272080
272080002,noon,272080
220111000,5,220111
220111001,4,220111
272097001,right,272097
403177001,no,403177
403177002,hot dog,403177
534252000,lab,534252
534252001,floor,534252
272111001,umbrella,272111
272111002,apple,272111
141040002,sitting,141040
141040003,3,141040
272117004,5,272117
534268000,floor,534268
534268001,many,534268
534270000,2,534270
534271000,floor,534271
534274000,4,534274
534274001,wheat,534274
272136000,3,272136
10012001,28,10012
10012002,28,10012
141086002,sheep,141086
403231000,striped,403231
403231001,0,403231
534308000,concrete,534308
10023003,small,10023
154589001,nothing,154589
141108001,salad,141108
403255001,usa,403255
403255004,steam,403255
10040002,yes,10040
272185000,sidewalk,272185
272185002,right,272185
272185005,yes,272185
272185008,20,272185
272185012,silver,272185
272185013,cook,272185
272185014,concrete,272185
272185019,yes,272185
272185022,stop,272185
272185023,concrete,272185
272185024,,272185
272185026,food,272185
534335001,hot dog,534335
534335004,mcdonald's,534335
534335007,mcdonald's,534335
534335008,onions,534335
534335014,no,534335
10056002,2,10056
10056004,nothing,10056
10056010,2,10056
307511002,old,307511
534349000,luggage,534349
534349001,yes,534349
534349002,luggage,534349
141135004,phone,141135
272212003,flat,272212
272212006,yes,272212
272212011,3,272212
272212016,building,272212
272212019,yes,272212
272212023,0,272212
272212024,no,272212
272212026,black,272212
272212032,0,272212
141143001,birds,141143
10077003,yes,10077
403294001,chicago,403294
403294002,google,403294
403294003,2,403294
403295000,sidewalk,403295
403295002,3 feet,403295
403295003,0,403295
534373001,18,534373
534377001,6,534377
534377002,bench,534377
10092000,brown,10092
272241000,suitcase,272241
272241001,nothing,272241
403315001,leaves,403315
534394002,yes,534394
534394003,yes,534394
10107000,sleeping,10107
10107001,terrier,10107
272253001,brown,272253
10114001,stove,10114
10115001,nothing,10115
10115002,light,10115
403333000,left,403333
141197000,head,141197
141197001,photographer,141197
141197002,yes,141197
141197004,nothing,141197
272273002,3,272273
403349001,nowhere,403349
403353000,lamp,403353
403353002,pillow,403353
10138000,yes,10138
10138002,1,10138
141211001,food,141211
141211002,teddy bear,141211
534428000,15,534428
534428002,50,534428
141228001,no,141228
141228003,black,141228
141228004,4,141228
403378001,no,403378
534456001,nothing,534456
403385000,no,403385
403385001,no,403385
403389002,yes,403389
141247001,4,141247
10192002,no,10192
10192003,0,10192
141271003,no,141271
1700002,no,1700
1700003,no,1700
10216000,no,10216
10216004,yes,10216
10217002,food,10217
10219004,frisbee,10219
10219005,yes,10219
10219017,yes,10219
307538001,jumping,307538
307538005,red and yellow,307538
481035002,2010,481035
481035003,4,481035
272391000,floor,272391
272391001,long,272391
141328003,shells,141328
141328005,yes,141328
141334003,yes,141334
10263002,tv,10263
403481001,0,403481
403481003,2,403481
534554000,square,534554
272416000,broken,272416
272416002,trash can,272416
403500000,food,403500
272430001,rainy,272430
272440011,pizza,272440
403515011,water,403515
403515012,dress,403515
403515013,0,403515
89099001,food,89099
403531000,38,403531
534605006,nothing,534605
10324000,yes,10324
10324003,cat,10324
1722000,chinese,1722
1722002,3,1722
1722003,food,1722
141416000,1,141416
141416003,3,141416
132796002,2,132796
547858000,rocks,547858
534639001,yes,534639
534639004,first,534639
141426002,travel,141426
534664000,solid,534664
10393001,yes,10393
10393002,very,10393
10395001,store,10395
10395002,black,10395
10395003,no,10395
10400003,100 feet,10400
141475002,no,141475
141492001,tennis,141492
141492002,tennis court,141492
141492003,watch,141492
272566000,4,272566
403639004,1,403639
141501003,2,141501
141501004,sign,141501
141501005,nothing,141501
141508000,1,141508
141508002,1,141508
141509002,0,141509
89121003,no,89121
10440002,plane,10440
10440003,plane,10440
10440006,plane,10440
10442003,dirt,10442
534733006,wood,534733
534733017,2,534733
534733026,couch,534733
141518000,no,141518
534736002,no,534736
10449000,walking,10449
141524002,white,141524
141524003,polar bear,141524
526030001,clean,526030
526030003,oven,526030
526030004,tile,526030
272599001,yes,272599
272599002,2,272599
403675002,red sox,403675
10463000,1,10463
272615000,yes,272615
272615001,no,272615
272615002,strawberries,272615
403693001,playing,403693
272630002,1,272630
10496002,people,10496
10496005,kite,10496
10496010,graffiti,10496
534787002,window,534787
534787004,black,534787
141576000,3,141576
141576001,peace,141576
141576002,0,141576
534801004,unknown,534801
272658001,dogs,272658
329433001,meat,329433
329433007,bread,329433
329433008,sandwich,329433
403736003,black,403736
403736008,snow,403736
272666001,left,272666
141597005,silver,141597
141597006,frisbee,141597
141597007,silver,141597
272673002,2,272673
534827001,no,534827
403758002,yes,403758
403758004,3,403758
403758007,2,403758
403758009,red,403758
141616002,no,141616
141616004,green,141616
141616007,bus,141616
141616008,stop,141616
272694000,half,272694
272694001,square,272694
534845001,pink,534845
403774001,4,403774
141634000,wedding,141634
141634006,flower,141634
141634007,white,141634
373132000,nothing,373132
373132002,1,373132
220215002,boating,220215
272718005,kite,272718
403792000,no,403792
141651000,walking,141651
141651001,cowboy,141651
141651002,saddle,141651
141651004,yes,141651
272728002,vase,272728
10591003,tennis,10591
272736012,very high,272736
272738002,dell,272738
141671000,motorcycles,141671
141671002,10,141671
141673002,woman,141673
141673003,dinner,141673
141673005,wine glass,141673
403821000,color,403821
403821002,4,403821
403821003,3,403821
534894001,3,534894
534894002,red and white,534894
10613000,nike,10613
10613003,hot dog,10613
534903004,clear,534903
534918000,wall,534918
534918001,no,534918
141709001,0,141709
141709003,0,141709
141709004,yes,141709
10643003,toilet,10643
10643004,rack,10643
10644000,pitching,10644
10644001,b,10644
10644003,baseball,10644
10644004,in air,10644
403862001,0,403862
403864001,2,403864
534942003,yes,534942
307611003,windows,307611
403885001,real,403885
403891001,red,403891
403891004,1,403891
334391002,red and green,334391
10678000,belt,10678
10678001,yes,10678
10681001,2,10681
141760000,cream,141760
403907000,no,403907
10694001,wall,10694
10694003,no,10694
10694006,color,10694
10694024,no,10694
534983003,apple,534983
534983005,finch,534983
419350002,basket,419350
419350003,no,419350
154701001,2,154701
154701002,sleeping,154701
10705002,no,10705
141779000,sand,141779
141779002,2,141779
272857000,1 way,272857
272863002,silver,272863
403937001,green,403937
403937004,hotel,403937
141795000,1,141795
141795002,towels,141795
141795006,1,141795
141795008,no,141795
141795013,wall,141795
141795015,towel,141795
272870004,0,272870
272870007,no,272870
272870008,2,272870
403943003,no,403943
403950002,zebra,403950
403951001,4,403951
403951002,2,403951
272880001,don't know,272880
272880002,knife,272880
569768002,yes,569768
141821002,coca cola,141821
141828001,yes,141828
141828002,2,141828
141828003,computers,141828
141828005,unknown,141828
403975000,no,403975
403975001,blue,403975
535050001,pizza,535050
535050003,brown,535050
10764001,hit ball,10764
10764002,dirt,10764
10764006,glove,10764
297146002,knife,297146
403995002,smiling,403995
403995005,smiling,403995
403995009,white,403995
403995012,ponytail,403995
403995013,yes,403995
403995016,4,403995
272925001,water,272925
272926002,right,272926
10793002,yes,10793
10793004,2,10793
10793005,,10793
10800003,nothing,10800
176563001,no,176563
272949000,ski poles,272949
272949002,25,272949
272949008,yes,272949
272949009,2,272949
535094002,cheese,535094
535094003,food,535094
535094004,bread,535094
141879005,3,141879
141882001,delta,141882
141882002,yes,141882
141882003,yes,141882
535106005,pajamas,535106
154721002,people,154721
272968000,blue,272968
111032003,red,111032
141910003,white,141910
141910007,2,141910
141910013,1,141910
198415003,no,198415
10844000,refrigerator,10844
10844002,white,10844
404071001,blue and yellow,404071
535151000,knife,535151
535151001,2,535151
535156002,metal,535156
404088003,red,404088
141946000,trash can,141946
438721002,left,438721
141962000,forward,141962
141962001,black,141962
535179001,yes,535179
535179004,skier,535179
535179007,skiing,535179
535183001,warm,535183
279692000,white,279692
279692002,blender,279692
273045002,left,273045
273052001,moss,273052
535198000,4,535198
404128000,white,404128
273059005,3,273059
10920001,wall,10920
142000000,rectangle,142000
142000001,street sign,142000
142000002,right,142000
404145000,player,404145
10935000,1,10935
10935001,no,10935
535226001,unknown,535226
535226002,0,535226
535245000,gray,535245
535253000,yes,535253
535253001,coca cola,535253
10966002,2,10966
535259003,dress,535259
273118001,cart,273118
132901000,motorcycle,132901
10977005,green,10977
273123000,caution,273123
273123001,train station,273123
273123002,no,273123
142056000,shirt,142056
35282002,nothing,35282
404209002,yes,404209
404209008,cup,404209
404209013,yes,404209
404209020,yes,404209
273156000,elephant,273156
404229002,red and green,404229
404229003,20,404229
404229004,20,404229
535306002,graffiti,535306
142092002,yes,142092
142092003,tray,142092
404237001,vegetables,404237
535312002,bottom,535312
535313002,wood,535313
404243004,many,404243
11034000,0,11034
11034002,picture,11034
142108000,talking,142108
404257000,paper,404257
404257001,yellow,404257
404263002,dry,404263
404263003,yes,404263
404263004,shadow,404263
404263006,0,404263
404263007,nothing,404263
61471000,standing,61471
61471001,towel,61471
11051000,no,11051
273196000,noon,273196
273196001,no,273196
273196002,electric,273196
273196004,0,273196
273198000,yes,273198
351369000,taking off,351369
351369004,taking off,351369
99584001,station,99584
99584003,0,99584
99584005,0,99584
404297002,umbrella,404297
11099002,0,11099
273246004,2,273246
273246008,1,273246
273246009,yes,273246
504293001,bench,504293
504293003,stone,504293
504293004,metal,504293
504293005,bench,504293
504293006,dog,504293
504293008,yes,504293
504293010,1,504293
504293013,white,504293
504293014,bench,504293
142177004,on table,142177
142182002,teddy bears,142182
142189001,ground,142189
404338000,yes,404338
404338005,boston,404338
404338008,far,404338
404338011,street,404338
404349001,no,404349
11149002,bike,11149
404367002,yes,404367
404373005,no,404373
404373014,protection,404373
142238000,frisbee,142238
142238002,playing frisbee,142238
142238003,frisbee,142238
142238004,frisbee,142238
11169003,no,11169
11172000,cooking,11172
273317002,apples,273317
273317003,knife,273317
273317005,scarf,273317
142246002,no,142246
142246003,2,142246
142246005,phone,142246
142246007,4,142246
142246009,4,142246
142246018,3,142246
142246022,4,142246
142246024,blinds,142246
142248001,lamp,142248
142249000,yes,142249
142249004,25,142249
11182002,noon,11182
11184007,1,11184
11184008,desk,11184
273329000,camera,273329
11197001,bike,11197
11197002,walk,11197
11198004,ring finger,11198
11202002,yes,11202
11202007,2,11202
535501000,noon,535501
535501001,yes,535501
1869002,nowhere,1869
404437002,daytime,404437
535519001,3,535519
535519004,5,535519
11241000,8,11241
404461002,sunlight,404461
404461006,sun,404461
404461007,wall,404461
404462002,unknown,404462
404462003,bathroom,404462
404464004,away,404464
404464005,skateboarding,404464
404464008,yes,404464
404464009,graffiti,404464
142323002,english,142323
142324000,0,142324
142324001,bag,142324
404476000,no,404476
404476001,classroom,404476
404476002,design,404476
11262001,yes,11262
404479006,broken,404479
142337001,0,142337
142337007,10,142337
142340001,toilet,142340
11269002,yes,11269
273416001,nothing,273416
273416004,outside,273416
273416006,no,273416
273416010,street,273416
142346002,100,142346
535563000,1,535563
535563002,happy birthday,535563
11276000,eggs,11276
11276002,food,11276
535569000,4,535569
142360001,jump,142360
142360002,yes,142360
142360003,2,142360
142360009,hat,142360
535578002,yes,535578
11291000,no,11291
11291004,words,11291
273442000,no,273442
273442002,meat,273442
535588002,9,535588
45574001,1,45574
45574003,napkin,45574
11305002,floor,11305
273450002,0,273450
404528000,2,404528
11313002,wood,11313
142386001,nothing,142386
142386002,fruit,142386
535604009,yes,535604
535604012,1,535604
535604015,boat,535604
404534006,restaurant,404534
404534009,unknown,404534
11320002,tall,11320
273469002,drinking,273469
273470003,above stove,273470
404546000,identification,404546
404546002,4,404546
404546003,black,404546
89271001,dots,89271
11340000,hat,11340
11347002,green,11347
11347003,white,11347
11347004,leaf,11347
11347005,white,11347
11347007,green and blue,11347
273493004,nowhere,273493
273493005,1,273493
273493013,yes,273493
273493017,frisbee,273493
273494001,1,273494
535643002,yes,535643
559037003,6,559037
67431000,no,67431
67431001,square,67431
67431002,3,67431
511594001,cow,511594
535668001,batting,535668
142454001,yes,142454
404601001,unknown,404601
404602000,0,404602
11390003,winter,11390
11390004,tie,11390
11390005,bear,11390
11390007,yellow,11390
11390008,no,11390
11390010,sad,11390
11390011,nothing,11390
11390012,no,11390
404607002,nothing,404607
404608002,lid,404608
154816001,23,154816
154816003,10,154816
154816004,glove,154816
535682000,phone,535682
