QuestionID,CASCADE,ImageID
137028003,home,137028
137031001,0,137031
137031002,blue,137031
137031006,1,137031
137031008,no,137031
399177002,clock,399177
5965001,0,5965
530259001,no,530259
530261000,no,530261
530265002,no,530265
530266002,stripes,530266
297698000,no,297698
297698001,yes,297698
137057000,black,137057
399205000,on ground,399205
530278000,0,530278
530278001,white,530278
530278002,modern,530278
289842000,kia,289842
289842001,kia,289842
289842003,green,289842
399212001,3,399212
399212003,blue,399212
399212020,5,399212
6005002,right,6005
6012000,3,6012
6012002,5,6012
137085002,flowers,137085
6019002,fall,6019
437910002,down,437910
205333000,sunny,205333
205333005,many,205333
530317001,palm,530317
530317002,0,530317
530317005,blue,530317
530317006,blue,530317
530317011,boat,530317
6033001,sheep,6033
137106000,white,137106
137106002,4,137106
137108000,noon,137108
6040000,3,6040
6040002,yellow,6040
6040003,yes,6040
6040004,1,6040
6040005,4,6040
6040006,yes,6040
6040008,red,6040
137118000,3,137118
137120002,ride,137120
137120003,red,137120
137120005,yes,137120
530337003,0,530337
530337004,tennis,530337
530337008,yes,530337
399269000,sink,399269
399269003,refrigerator,399269
399274001,sitting,399274
399274002,usa,399274
399274003,2,399274
547144001,no,547144
268215000,carrots,268215
268215001,beef,268215
268215003,beef,268215
268215004,spinach,268215
268215005,carrots,268215
268215006,beef,268215
268215008,peas,268215
268215012,peas,268215
268215014,carrots,268215
268215015,lettuce,268215
268215017,lettuce,268215
268215018,carrots,268215
268215020,carrot,268215
268215021,carrot,268215
268215023,lettuce,268215
268215024,carrots,268215
268215028,white,268215
268215029,lettuce,268215
6074000,no,6074
6074001,green,6074
6074003,yes,6074
6074004,black,6074
6074005,man,6074
6074007,ford,6074
6074009,ford,6074
6074010,yes,6074
6074011,red,6074
6074012,red,6074
530367003,no,530367
399296001,0,399296
399296002,yes,399296
399297000,kites,399297
399297003,fish,399297
399297004,kites,399297
399297005,many,399297
399297009,coca cola,399297
399297010,grass,399297
137156000,busy,137156
137156002,white,137156
268229000,sandals,268229
268233001,bowl,268233
6091000,paint,6091
6091001,pole,6091
530383000,glasses,530383
530383001,striped,530383
530383002,glasses,530383
530384000,no,530384
530384002,yes,530384
268247001,rose,268247
268247003,white,268247
268254003,white,268254
268254004,nothing,268254
268254006,microwave,268254
268254008,3,268254
530407000,yes,530407
399349001,background,399349
175785002,table,175785
175785007,white,175785
175785012,dining room,175785
175785013,blue,175785
175785015,headband,175785
175785017,yes,175785
175785018,frosting,175785
175785021,black,175785
175785030,yes,175785
175785034,yes,175785
175785037,flowers,175785
175785041,sandals,175785
137211001,yes,137211
137211002,no,137211
137221002,no,137221
137221003,black,137221
530439000,woman,530439
530439004,laptop,530439
530439005,blue,530439
530439007,abstract,530439
137227000,unknown,137227
399377001,0,399377
399377002,hot dog,399377
241326000,floral,241326
399384001,light,399384
399384002,white,399384
530457000,window,530457
530457001,4,530457
530461001,noon,530461
137246002,bench,137246
530466000,0,530466
530466002,man,530466
6180002,10,6180
6180005,2,6180
530470000,red,530470
530470001,no,530470
399400000,plane,399400
399400002,2,399400
481628000,yes,481628
481628002,ducks,481628
481628005,0,481628
137260003,4,137260
137260004,no,137260
137260005,table,137260
137260009,red,137260
268340002,2,268340
399415001,sneakers,399415
399415002,frisbee,399415
399416000,can't tell,399416
399416001,no,399416
399416005,clear,399416
525322004,4,525322
525322006,4,525322
525322009,jets,525322
525322011,white,525322
6211000,metal,6211
6211004,yes,6211
268356001,10,268356
268356002,noon,268356
6213005,mirror,6213
6213008,mirror,6213
6213009,wood,6213
268363000,no,268363
268363004,shirt,268363
268363005,decoration,268363
268363008,teddy bear,268363
268363009,2,268363
6220000,white,6220
6220001,spoon,6220
6220002,12,6220
530509001,yes,530509
137297001,0,137297
6226001,2,6226
268371009,yes,268371
268371012,9,268371
268371013,no 1,268371
268371014,red,268371
268375000,grass,268375
268375001,2,268375
268375002,middle,268375
530520003,blue,530520
530520006,motorcycle,530520
530520008,bike,530520
399452000,both,399452
137315000,black,137315
137315001,4,137315
399462001,field,399462
137321000,0,137321
137321002,no,137321
268394000,rubber,268394
268394003,no,268394
268396000,2,268396
268396001,0,268396
268396003,main,268396
268396004,2,268396
268400001,white,268400
137330002,boy,137330
6266000,nothing,6266
268412005,farm,268412
268412007,roof,268412
268413000,0,268413
268413001,pizza,268413
268413002,dinner,268413
268413003,pizza,268413
268413004,2,268413
268413005,0,268413
17667000,white,17667
530571000,no,530571
530571001,person,530571
268433002,building,268433
268433003,morning,268433
268433004,no,268433
268433005,no,268433
268433006,light,268433
268433009,0,268433
137362000,no,137362
137362001,5,137362
137362003,6,137362
137362004,orange,137362
137362005,yellow,137362
137362006,yellow,137362
399510002,ketchup,399510
530583002,blue and white,530583
137369001,basket,137369
137369003,red,137369
399516000,round,399516
399516002,yes,399516
399516003,sugar,399516
328730000,left,328730
328730004,yes,328730
328730006,8,328730
328730008,no,328730
530590001,smartphone,530590
530590003,no,530590
6306000,blue,6306
6306001,neither,6306
6306007,blue,6306
530600002,red,530600
399532001,dirt,399532
137395000,1,137395
137395001,black,137395
268469000,harley,268469
268469001,blue,268469
399543002,white,399543
399545000,man,399545
399545001,usa,399545
137402002,nothing,137402
137402006,bathroom,137402
530619000,snowboarding,530619
530620000,road,530620
530620002,truck,530620
530624000,no,530624
137412000,no,137412
137413000,sitting,137413
530630001,lettuce,530630
530630002,american,530630
530631000,talking,530631
530631002,no,530631
399560002,0,399560
399560003,bowl,399560
6347000,camera,6347
6347003,brown,6347
268496001,0,268496
268496003,building,268496
268496005,california,268496
399570000,no,399570
399570002,4,399570
399573000,noon,399573
530652004,black,530652
399582001,yes,399582
399582003,nothing,399582
399582004,no,399582
530656001,mercedes,530656
530656003,blue,530656
137451004,no,137451
137451008,snow,137451
137451009,afternoon,137451
358103003,yes,358103
358103004,4,358103
358103006,left,358103
358103009,bathroom,358103
358103010,brown,358103
1064001,no,1064
399605000,water,399605
268539000,black,268539
268539001,yes,268539
268541001,no,268541
268541002,no,268541
137475002,1,137475
137479002,luggage,137479
399626001,15,399626
6415002,no,6415
137490001,bird,137490
137490002,car,137490
137490003,parrot,137490
399636004,white,399636
137496001,airport,137496
137496003,nothing,137496
137496004,red and white,137496
137496006,jet,137496
137496007,0,137496
137501001,no,137501
137507002,blue,137507
6437001,swimming,6437
6437003,brown,6437
399655000,dog,399655
530731003,sheep,530731
6450003,no,6450
6450011,standing,6450
197685000,fishing,197685
137538002,pigeon,137538
6471000,nike,6471
6471007,white,6471
6471008,25,6471
306914000,fish,306914
6484000,yes,6484
6484002,dessert,6484
6484005,chocolate,6484
6484006,pink,6484
6484011,yes,6484
6484012,2,6484
399702001,cheese,399702
399702002,sandwich,399702
399703002,yes,399703
137560001,green,137560
137560002,no,137560
530777003,3,530777
6497000,vase,6497
6497002,green,6497
1083002,yes,1083
22929001,no,22929
137577002,white,137577
137578000,3,137578
137586000,beach,137586
137586001,black,137586
137586006,harley,137586
137586008,2010,137586
137595000,sitting,137595
137595001,daytime,137595
137595002,no,137595
399741001,pink,399741
399741002,teddy bear,399741
399741003,8,399741
399741005,yes,399741
268670001,white,268670
6527000,no,6527
6527002,no,6527
6527003,no,6527
6527004,wall,6527
6527005,no,6527
6527006,light,6527
6527007,no,6527
6527008,no,6527
6527010,no,6527
399744000,yes,399744
399744001,10,399744
399744012,15,399744
399744015,china,399744
399744025,right,399744
530820001,white,530820
132161000,plate,132161
132161003,yes,132161
137612000,4,137612
137612002,street sign,137612
399759000,striped,399759
399759001,hot dog,399759
268693001,pole,268693
268693002,no,268693
137622001,no,137622
137622002,yellow,137622
137622003,shirt,137622
137622004,blue,137622
137634000,0,137634
137634001,red,137634
530854000,6,530854
530854006,pink,530854
530854007,black and white,530854
530854009,playing,530854
530860000,no,530860
268717000,red,268717
268717001,asphalt,268717
268717002,sunny,268717
399790001,nike,399790
399790002,can't tell,399790
6579000,yes,6579
6579001,nothing,6579
6580003,yes,6580
268725000,yes,268725
137654000,no,137654
137654002,1,137654
137654003,nothing,137654
137654004,3,137654
328777000,0,328777
268729001,3,268729
137658000,5,137658
137658002,iphone,137658
530875002,black,530875
6589000,blue,6589
6593000,white,6593
268742000,flowers,268742
268745003,red,268745
268745004,red,268745
268745005,yes,268745
268745007,20,268745
268745008,20,268745
268745009,20,268745
268745010,no,268745
268745011,red,268745
268745012,red,268745
268745013,yes,268745
137677005,beach,137677
399822002,10,399822
6608000,2,6608
6608002,no,6608
175864001,yes,175864
137682000,shallow,137682
137682002,don't know,137682
137682008,no,137682
6614001,table,6614
530905000,toothbrush,530905
399839002,camera,399839
268770000,parking,268770
268770001,parking,268770
268770002,no,268770
399851000,11,399851
399851001,white,399851
399851002,no,399851
530934000,blue,530934
530934001,no,530934
530934002,brushing teeth,530934
399864001,blue,399864
399864003,3,399864
399864004,5,399864
399865000,0,399865
399865002,wood,399865
530941000,no,530941
530941004,1,530941
530941005,brown,530941
530941007,yes,530941
530941008,black and white,530941
530941011,outside,530941
530941013,brown,530941
137727003,truck,137727
137727005,traveling,137727
137727007,bridge,137727
137727008,white,137727
137727015,black,137727
399873001,nothing,399873
399873002,no,399873
6658000,no,6658
6658001,yes,6658
6662001,sleeping,6662
530952000,0,530952
530952001,15,530952
530952002,seagulls,530952
6672001,2,6672
6673003,pink,6673
399893002,young,399893
350639005,towel,350639
399905000,0,399905
399905005,0,399905
137763000,no,137763
137763002,sink,137763
530987000,walking,530987
6701000,brown,6701
569096000,dirt,569096
569096002,dirt,569096
268854003,unknown,268854
6719000,white,6719
6720000,food,6720
6720001,no,6720
6720003,5,6720
399942003,brick,399942
399942005,10,399942
531018001,no,531018
531023000,white,531023
531023001,old,531023
531023003,no,531023
137809001,rainbow,137809
137810000,no,137810
137810002,no,137810
137811003,0,137811
268885002,camera,268885
268885004,orange,268885
285114002,not very,285114
137822000,nothing,137822
399968002,no,399968
399968004,man,399968
531044001,right,531044
531044011,field,531044
137830002,0,137830
6763000,suit,6763
137842000,field,137842
137842003,grazing,137842
137842004,many,137842
137842005,no,137842
137842006,no,137842
6771000,5,6771
6771002,woman,6771
531061000,backpack,531061
531061001,on ground,531061
531061005,yes,531061
399991002,stop,399991
531069002,yes,531069
399998000,5,399998
399998001,1,399998
399998002,5,399998
399998003,nothing,399998
399998004,safety,399998
6783002,white,6783
137861002,no,137861
268938000,3,268938
268938002,6,268938
241431000,0,241431
241431001,carrots,241431
268941000,ferry,268941
268941001,ferry,268941
531086002,no,531086
531086003,refrigerator,531086
268943002,light,268943
268943005,wind,268943
268944000,gray,268944
268944001,jets,268944
268944002,jet,268944
275881001,boat,275881
275881010,0,275881
275881011,yes,275881
275881016,sailboat,275881
275881022,yes,275881
531092002,yes,531092
531092004,flowers,531092
531092011,no,531092
531092014,turkey,531092
531092016,american,531092
531092017,yes,531092
6810002,noon,6810
88517000,green,88517
88517002,black,88517
88517003,string,88517
88517004,stop,88517
88517005,stop,88517
88517006,yes,88517
88517007,yes,88517
137888001,2,137888
137888002,2,137888
137888009,2,137888
531115000,broccoli,531115
531115001,yes,531115
400044002,tall,400044
132210000,wood,132210
400046004,3,400046
400048001,man,400048
400048004,5,400048
400052001,1,400052
400052002,wine,400052
306974001,yes,306974
306974002,no,306974
531126001,10,531126
137911000,3 feet,137911
137911004,6,137911
531128002,no,531128
531128003,white,531128
268987002,surfboard,268987
6845003,no,6845
6845004,grazing,6845
6845005,grass,6845
531134000,happy,531134
531134001,yellow,531134
531135000,0,531135
531135001,3,531135
268992002,nothing,268992
268992003,no,268992
268996001,new york,268996
268996002,wall,268996
531143001,yellow,531143
531143002,branch,531143
531144002,3,531144
6861001,no,6861
269006002,2,269006
6864002,yes,6864
137938000,cheese,137938
137938001,cheese,137938
6870000,4,6870
269015002,yes,269015
269017002,yes,269017
6874001,yes,6874
531163000,2010,531163
531163001,3,531163
531163004,nothing,531163
531163006,bus,531163
531163007,sunny,531163
269020000,summer,269020
269020002,1,269020
137950002,yes,137950
531167001,toilet paper,531167
531167005,nothing,531167
137954000,tv,137954
137954006,yes,137954
137954026,white,137954
531178000,t shirt,531178
531178001,3,531178
531178002,woman,531178
44839001,headband,44839
269037000,graffiti,269037
269037001,walking,269037
269037002,walking,269037
269038000,can't tell,269038
269038001,2,269038
269038003,red,269038
137967002,no,137967
6896002,no,6896
6896004,standing,6896
6896005,girl,6896
531189000,fire hydrant,531189
400123003,wall,400123
400123005,soap,400123
400123006,no,400123
400123009,tile,400123
400123011,solid,400123
400123012,rack,400123
400123013,dawn,400123
400123016,white,400123
400123018,white,400123
269058000,12,269058
137992000,black,137992
137993001,bus,137993
137993002,1,137993
400139001,1,400139
531232006,white,531232
531232008,blue,531232
269089001,lettuce,269089
269089002,chicken,269089
531234001,white,531234
138022001,white,138022
138022002,walking,138022
138022005,surf,138022
138022006,van,138022
138022007,1,138022
531244000,brown,531244
531244002,red,531244
269105000,white,269105
400178001,warning,400178
279561001,windows,279561
279561003,desk,279561
138040000,no,138040
269113001,2,269113
269113002,dogs,269113
400189000,red,400189
400189003,england,400189
400189004,yes,400189
400189006,2,400189
400189007,1,400189
400189008,12,400189
400189010,no,400189
400189011,palm,400189
