QuestionID,PANOPTIC,ImageID
405355003,tracks,405355
536428001,left,536428
536428006,catching,536428
536429002,20,536429
143215000,yes,143215
143215001,tennis court,143215
143215002,racket,143215
143217000,0,143217
143217002,2,143217
143217003,no,143217
143217006,4,143217
12147000,baseball,12147
12147002,bird,12147
274292000,shoe,274292
274292002,yes,274292
274292005,sleeping,274292
405365006,6,405365
405368000,samsung,405368
405368002,no,405368
12153002,shirt,12153
12153005,donut,12153
12153006,1,12153
12153013,living room,12153
12153014,donut,12153
12153015,donut,12153
12153017,yes,12153
12153021,donut,12153
12153022,donut,12153
12153024,happy,12153
12153026,donut,12153
12153030,donut,12153
12153031,table,12153
12153032,flowers,12153
274298001,0,274298
536444000,yes,536444
536444001,plane,536444
536444002,plane,536444
536444003,8,536444
536444004,plane,536444
536444005,gray,536444
536444010,fast,536444
143234002,street,143234
67563003,trees,67563
12166000,brown,12166
12166003,2,12166
143247001,pink,143247
143247002,window,143247
143247003,table,143247
143247004,white,143247
12179000,trees,12179
12179003,brown,12179
143252000,lettuce,143252
143252001,3,143252
143252002,brown,143252
45721003,nothing,45721
307866002,1,307866
12192002,yes,12192
395248000,no,395248
395248003,hat,395248
67569002,jet,67569
143275001,water,143275
12204000,wood,12204
12204001,no,12204
274352003,7,274352
12209000,nothing,12209
12209002,home,12209
405432001,food,405432
405432002,cake,405432
405432003,nothing,405432
405432004,no,405432
405440001,china,405440
405440002,keyboard,405440
405444000,adult,405444
536517002,green,536517
536517003,frisbee,536517
12230000,unknown,12230
12230001,back,12230
12230002,gray,12230
143305000,black,143305
143305001,yes,143305
143305004,clouds,143305
12236001,20,12236
12238001,left,12238
12238003,back,12238
143320002,water,143320
274398000,surfboard,274398
274398001,12,274398
274398002,yellow,274398
274399000,left,274399
274399001,people,274399
143329003,white,143329
143329006,no,143329
143333003,no,143333
274411000,no,274411
274411003,shoes,274411
12268000,yes,12268
12268002,purple,12268
12269002,hello kitty,12269
274416000,cake,274416
274416001,round,274416
274416003,white,274416
274416004,white,274416
353935002,2,353935
143359000,1,143359
176811002,12,176811
417111000,half,417111
536589000,bicycle,536589
274449000,red,274449
274449002,20,274449
274451001,blue,274451
274451002,can't tell,274451
405526001,wine,405526
405526002,wine,405526
274455000,no,274455
405529001,frisbee,405529
536602002,0,536602
274460002,10,274460
536605000,plaid,536605
405534001,yes,405534
405534002,playing tennis,405534
526341000,shadow,526341
526341004,giraffe,526341
12323002,1,12323
12323006,no,12323
12323016,no,12323
12323017,no,12323
12323019,no,12323
12323022,no,12323
12323024,on wall,12323
12326001,no,12326
12326005,10,12326
536615000,no,536615
536615002,fence,536615
405547001,yes,405547
405547004,grazing,405547
12333001,police,12333
12333003,2 feet,12333
12333005,0,12333
12333009,parade,12333
515424000,burton,515424
515424002,yes,515424
12343001,motorcycle,12343
12343003,no,12343
274491000,white,274491
274491003,plate,274491
274494001,yes,274494
274494002,2,274494
405569003,meat,405569
405574000,human,405574
405574001,frisbee,405574
405574002,frisbee,405574
405580002,people,405580
536654000,yes,536654
536656001,no,536656
536656002,city,536656
536656003,12:00,536656
12370000,motorcycle,12370
12370001,slow,12370
12370002,0,12370
12370003,asphalt,12370
12370007,green,12370
143445000,blue,143445
143445001,talking,143445
12375002,broccoli,12375
12375003,broccoli,12375
143450000,red and white,143450
143450001,knife,143450
351589002,white,351589
274528002,white,274528
143458003,3,143458
143458005,wedding,143458
143458007,tie,143458
143458009,flowers,143458
143458015,posing,143458
143458017,blue,143458
143458018,7,143458
143458022,standing,143458
143458023,wedding,143458
143458025,2,143458
143458026,no,143458
264209000,4,264209
264209001,11,264209
264209003,11,264209
274538001,fire,274538
536683000,no 1,536683
405614001,nowhere,405614
274549004,blue,274549
12413000,bike,12413
12413001,yes,12413
12413002,yes,12413
12413003,yes,12413
12413004,yes,12413
405632002,3,405632
242368006,no,242368
405635001,2,405635
405635002,pillows,405635
405635005,picture,405635
405635006,white,405635
405635008,yes,405635
536708000,beef,536708
536708004,meat,536708
143503000,yes,143503
536720001,watching,536720
405657001,yes,405657
405657003,yes,405657
12443000,table,12443
12443002,no,12443
405660001,water,405660
405660003,no,405660
405660008,yes,405660
133146002,wood,133146
274591000,no,274591
274593000,truck,274593
536741001,tie,536741
536741004,window,536741
536741006,no,536741
143526001,2,143526
536743001,5,536743
536743002,5,536743
536743005,glasses,536743
405674001,0,405674
405674002,5,405674
405675001,2,405675
143533000,5,143533
143533003,0,143533
274606007,bridge,274606
12464000,lemon,12464
12464002,fruit,12464
89459000,pole,89459
89459001,1,89459
274612003,3,274612
274612004,yellow and red,274612
274612006,3,274612
274612007,sidewalk,274612
274612008,1,274612
143541002,2,143541
12471001,0,12471
405691001,red,405691
143554001,on wall,143554
143554006,nike,143554
274629002,0,274629
143560004,sign,143560
143560008,yes,143560
143560013,0,143560
143560022,light,143560
536782002,yes,536782
536791002,no,536791
176847000,red,176847
274653000,cake,274653
274653002,0,274653
274653003,birthday,274653
274655000,school,274655
274655003,school,274655
405736000,red,405736
405736001,red,405736
405736003,black,405736
405736005,snow,405736
405740000,morning,405740
405740001,yes,405740
405740002,phone,405740
405740004,woman,405740
405740008,phone,405740
405740013,moving,405740
405740015,phone,405740
274671000,glazed,274671
274671001,no,274671
274671002,free,274671
274678001,giraffe,274678
548223001,no,548223
548223003,towel,548223
536833001,0,536833
536833003,motorcycle,536833
405762000,soccer,405762
12547002,0,12547
12551002,chinese,12551
405778007,4,405778
405778009,tall,405778
12570002,2,12570
12570003,no,12570
143644002,no,143644
12576000,hat,12576
12576005,water,12576
12576006,no,12576
536879002,home,536879
405811002,2,405811
143671001,yes,143671
176863000,4,176863
536894001,wood,536894
76026000,both,76026
76026002,no,76026
405836000,bread,405836
405836001,food,405836
143696000,no,143696
274773000,car,274773
274773001,no,274773
274773003,bird,274773
274773004,food,274773
274773008,no,274773
274773009,black,274773
274779004,tall,274779
12639002,14,12639
12639003,black,12639
536933002,usa,536933
536933004,tall,536933
536933007,skiing,536933
445602000,2,445602
274792000,chocolate,274792
274792002,banana,274792
307943002,shorts,307943
307943003,black,307943
198717001,yes,198717
198717008,wii,198717
198717009,nothing,198717
198717011,eating,198717
198717018,no,198717
198717019,no,198717
198717020,books,198717
198717021,yes,198717
274800003,skateboard,274800
274800004,carpet,274800
143737003,black,143737
405882002,yes,405882
405882003,no,405882
405882006,birthday,405882
12667002,desk,12667
12670000,0,12670
12670009,yes,12670
143744000,4,143744
405894001,0,405894
536972001,no,536972
536972002,floor,536972
536972003,right,536972
536972004,0,536972
274835002,beef,274835
143767000,0,143767
143769002,1,143769
12700004,floral,12700
536990000,no,536990
536990008,3,536990
44068001,cotton,44068
12706000,china,12706
12706001,big ben,12706
274852000,right,274852
274852002,6,274852
274852003,p,274852
537005001,6,537005
537005002,0,537005
537007002,girl,537007
274864001,noon,274864
274864003,yes,274864
274864005,noon,274864
274864006,london,274864
274864009,yes,274864
274864010,noon,274864
274869003,london,274869
274870002,,274870
405945002,china,405945
12731000,real,12731
12731002,ground,12731
12733000,fall,12733
12733001,bus,12733
537025002,cat,537025
537027001,yes,537027
12741002,baby,12741
12744001,flat,12744
12744002,road,12744
2124000,airport,2124
2124002,cargo,2124
2124003,horse,2124
405962000,blue,405962
405962001,no,405962
12748000,hand,12748
143822001,orange,143822
143824001,no,143824
12754000,unknown,12754
12754001,blender,12754
405972002,left,405972
405973001,1,405973
12764003,playing,12764
12764004,no,12764
537053001,home,537053
537053009,no,537053
570107000,sitting,570107
570107001,couch,570107
570107005,2,570107
570107007,sitting,570107
570107010,yes,570107
274917003,2,274917
274917005,happy birthday,274917
405994000,red and yellow,405994
405994001,2,405994
405998000,3,405998
406000001,nothing,406000
406000002,white,406000
143859001,4,143859
537081000,yes,537081
537081001,yes,537081
537081002,pizza,537081
537081003,silver,537081
274939001,no,274939
274939002,yes,274939
274939004,1,274939
274939006,1,274939
274939008,sign,274939
274939010,1,274939
274939015,1,274939
274939016,1,274939
274939017,1,274939
109539000,gray,109539
109539001,2,109539
274947000,silver,274947
143876001,1,143876
12809000,tattoo,12809
12809002,no,12809
274957001,blue,274957
274957002,right,274957
274959001,metal,274959
274959002,black,274959
12817001,no,12817
12818003,many,12818
12818004,taxi,12818
143891000,no,143891
12827002,solid,12827
264282000,snow,264282
406050000,2,406050
406050001,1 way,406050
406050005,yes,406050
406053000,lab,406053
406053002,dog,406053
537128000,black,537128
537128001,no,537128
537132000,restaurant,537132
537132001,no,537132
548275001,seagull,548275
548275004,right,548275
143927000,unknown,143927
143927001,nothing,143927
143927002,no,143927
537145000,apple,537145
537145001,wall,537145
537145004,remote,537145
537145007,happy,537145
143931002,unknown,143931
143931004,yes,143931
12860000,horse,12860
537150001,no,537150
537153002,background,537153
537153004,yes,537153
143948000,nothing,143948
143948001,no,143948
143948002,unknown,143948
406097001,blue and yellow,406097
275027003,nothing,275027
275027004,stop,275027
143961000,sand,143961
143961001,park,143961
275034002,2,275034
275034003,red,275034
275034004,american,275034
275034005,no,275034
275034006,red,275034
275034007,white,275034
12897002,cart,12897
143974000,boat,143974
406129002,yes,406129
537206002,happy,537206
537211002,glasses,537211
143998000,1,143998
143998003,2,143998
12927003,left,12927
548288000,yes,548288
406147001,left,406147
12938000,no parking,12938
12938001,yes,12938
388873000,4,388873
388873001,red,388873
388873002,p,388873
12943002,laptop,12943
12947000,yellow,12947
12947003,left,12947
12947004,yes,12947
12959000,standing,12959
12959002,2,12959
12959004,standing,12959
12959005,2,12959
12959006,2,12959
12959007,tower,12959
12959011,2,12959
12966002,chain,12966
12966003,0,12966
275111000,yes,275111
275111002,yes,275111
275111003,yes,275111
406189001,no,406189
406189003,watching,406189
275120000,vase,275120
275120003,yes,275120
275120006,no,275120
275120007,2,275120
12979001,skateboarding,12979
12979002,no,12979
144053002,black,144053
537270000,50,537270
537270001,phone,537270
537270002,food,537270
406201001,no,406201
144058002,fog,144058
144058003,0,144058
12991001,forward,12991
144064004,airport,144064
144065001,laptop,144065
144065003,yellow,144065
144065004,laptop,144065
406215001,no,406215
406217001,yes,406217
406217003,restaurant,406217
13004001,table,13004
13004003,no,13004
89549001,cutting,89549
537297001,brown,537297
537297002,boy,537297
537297005,frisbee,537297
373539003,broccoli,373539
537301000,parrot,537301
275161000,yes,275161
275161001,6,275161
526459000,no,526459
526459001,paint,526459
275175001,no,275175
275175003,carrot,275175
275175004,broccoli,275175
275175005,carrots,275175
133244000,no,133244
406253003,safety,406253
144114000,american,144114
144114001,no,144114
275197000,no,275197
275197002,2,275197
275198001,blue,275198
275198002,palm,275198
275198004,white,275198
275198005,on table,275198
275202003,cheese,275202
275202006,yes,275202
13061002,3,13061
275210003,no,275210
275219001,chair,275219
275219003,yes,275219
384513001,red,384513
384513002,yes,384513
406294000,silver,406294
406294001,floral,406294
406294002,t shirt,406294
406294004,blue,406294
13081001,unknown,13081
144157002,yes,144157
537376001,black,537376
537376002,no,537376
144162004,computer,144162
144162005,2,144162
275237004,can't tell,275237
144167000,no,144167
144167001,right,144167
144167002,yellow,144167
406315000,green,406315
406315002,car,406315
537389003,on pole,537389
406332002,zoo,406332
264330002,2,264330
275270000,nothing,275270
13127000,no,13127
144200004,silver,144200
144202004,0,144202
144202005,breakfast,144202
528544000,blue,528544
528544002,no,528544
13132000,reflection,13132
13132001,sitting,13132
537427000,no,537427
198799003,man,198799
13148001,9,13148
13148003,3,13148
537438001,round,537438
537438002,carrot,537438
144228000,wii remote,144228
144228001,playing wii,144228
144228002,yes,144228
13159002,no,13159
13159003,stop,13159
406377000,freight,406377
406377002,tracks,406377
13168000,city,13168
144243000,frisbee,144243
144243001,no,144243
144243002,frisbee,144243
144243004,man,144243
144243005,frisbee,144243
13175001,0,13175
13177001,black,13177
406395002,heart,406395
406395005,brown,406395
406395006,couch,406395
406395012,no,406395
144252004,yankees,144252
406403003,ski lift,406403
406404002,no,406404
406417002,0,406417
406417003,4,406417
406426000,broccoli,406426
406426001,8,406426
537506000,yes,537506
537506001,yes,537506
537506002,1,537506
13220003,no,13220
13220004,yes,13220
13220005,2,13220
13220007,2,13220
13220013,yes,13220
548337001,cheese,548337
537513004,no,537513
144300000,motorcycle,144300
144300001,yamaha,144300
144300003,2,144300
144300005,car,144300
144300006,yes,144300
144300007,nothing,144300
144300009,carpet,144300
144300011,car,144300
144300013,yamaha,144300
144300015,2,144300
144300018,yamaha,144300
144300019,yamaha,144300
144300021,2,144300
144300022,yamaha,144300
144300023,yamaha,144300
144300024,yamaha,144300
144300025,0,144300
13232001,2,13232
13232002,white,13232
144305000,black,144305
144305002,on desk,144305
406451002,horse,406451
373578005,many,373578
373578006,right,373578
24053001,no,24053
24053005,no,24053
24053014,toilet,24053
24053015,blue,24053
24053016,unknown,24053
24053021,4,24053
275392000,cowboy,275392
275392003,3 feet,275392
275392004,no,275392
275393002,red,275393
537548000,harley,537548
537548001,motorcycle,537548
