QuestionID,MCAN+ROBERTA,ImageID
403145006,rack,403145
141002004,tennis,141002
141002005,man,141002
141002009,words,141002
141002012,outside,141002
141002020,night,141002
141002024,nike,141002
141002026,nike,141002
141002028,tennis,141002
141002029,black,141002
141002032,pots,141002
141002038,100,141002
141002039,tennis,141002
141002040,yes,141002
141002043,outside,141002
403150001,no,403150
272080001,steeple,272080
272080002,noon,272080
141017002,blue,141017
220111000,5,220111
220111001,4,220111
272097001,left,272097
403177002,hot dog,403177
534252000,lab,534252
534252001,mirror,534252
272111001,surfboard,272111
272111002,0,272111
272117004,5,272117
272117006,6,272117
534268000,wood,534268
534268003,glass,534268
534270000,1,534270
534270002,tan,534270
534274001,wheat,534274
534275002,suitcase,534275
272136000,8,272136
272136001,plane,272136
272136002,military,272136
10008001,no,10008
10012000,no,10012
10012001,25,10012
10012002,28,10012
403231000,floral,403231
403231001,0,403231
403231004,it's not,403231
534308001,3,534308
141102000,no,141102
154589001,nothing,154589
141108001,salad,141108
403255001,usa,403255
403255004,motor,403255
10040001,men,10040
10040002,yes,10040
10040005,no,10040
272185000,sidewalk,272185
272185002,right,272185
272185005,yes,272185
272185013,shop,272185
272185014,concrete,272185
272185019,nothing,272185
272185022,parking,272185
272185023,concrete,272185
272185024,p,272185
272185026,food,272185
272188000,yes,272188
272188001,8,272188
534335004,fast food,534335
534335006,fast food,534335
534335007,america,534335
534335008,onions,534335
534335009,yes,534335
534335012,yes,534335
534335013,onions,534335
534335014,no,534335
10056002,3,10056
10056004,movie,10056
10056007,right,10056
10056009,3,10056
10056010,2,10056
307511001,surfboard,307511
307511002,old,307511
534349002,luggage,534349
141135001,yes,141135
141135004,phone,141135
272212003,flat,272212
272212006,yes,272212
272212011,3,272212
272212016,building,272212
272212019,yes,272212
272212022,cows,272212
272212023,0,272212
272212024,no,272212
272212026,black,272212
141143001,yes,141143
403294001,new york,403294
403294002,google,403294
403294003,2,403294
403295000,sidewalk,403295
403295003,1,403295
534373001,14,534373
534377001,6,534377
10092000,white,10092
272241000,suitcase,272241
272241001,nothing,272241
272241002,no,272241
403315001,leaves,403315
10104002,no,10104
534394002,yes,534394
534394003,yes,534394
10107000,playing,10107
10107001,mutt,10107
272253001,brown,272253
10114001,yes,10114
10115001,stripes,10115
10115003,yes,10115
403333000,left,403333
141197000,head,141197
141197001,photographer,141197
141197002,yes,141197
141197004,mirror,141197
272273001,green,272273
403353000,lamp,403353
403353002,pillow,403353
10138002,1,10138
534428000,15,534428
10149003,cutting board,10149
141228001,no,141228
141228003,black,141228
141228004,3,141228
141228005,4,141228
403378001,no,403378
272311002,5,272311
534456001,nothing,534456
403389002,yes,403389
141247001,5,141247
10192003,eating,10192
141271003,no,141271
403421000,no,403421
403421003,no,403421
10211002,4,10211
272357000,yes,272357
10216000,no,10216
10216003,no,10216
10216004,no,10216
10217002,bag,10217
10219001,no,10219
10219004,ground,10219
10219005,yes,10219
10219012,no,10219
10219015,golden retriever,10219
307538005,orange and white,307538
534516001,square,534516
481035002,2010,481035
481035003,4,481035
141317002,0,141317
141317003,yes,141317
272391000,floor,272391
272391001,0,272391
141328005,yes,141328
141334001,no,141334
141334005,jacket,141334
10263002,light,10263
403481001,no,403481
403481002,yes,403481
534554000,square,534554
272416000,broken,272416
272416002,tile,272416
403500000,food,403500
272430001,rainy,272430
10290001,clear,10290
272440011,unknown,272440
272440013,stove,272440
403515011,water,403515
403515012,dress,403515
89099001,nothing,89099
403531000,yes,403531
534605005,no,534605
534605006,christmas,534605
10324003,food,10324
1722000,chinese,1722
1722003,unknown,1722
141416000,1,141416
132796002,2,132796
547858000,rocks,547858
534639001,yes,534639
534639004,white,534639
141426002,food,141426
272518001,white,272518
534664000,solid,534664
10393001,yes,10393
10393002,very,10393
10395001,store,10395
10395003,no,10395
141475000,wedding,141475
141492001,tennis,141492
141492002,crosswalk,141492
141501003,nothing,141501
141501004,sign,141501
141501005,0,141501
141508001,yes,141508
141508002,2,141508
141509002,0,141509
89121000,no,89121
89121003,no,89121
10440002,plane,10440
10440003,plane,10440
10440006,plane,10440
263884000,yes,263884
263884002,5,263884
10442003,dirt,10442
534733001,no,534733
534733009,no,534733
534733017,2,534733
534733019,living room,534733
141518000,no,141518
534736002,no,534736
10449000,walking,10449
141524002,white,141524
141524003,cat,141524
526030001,clean,526030
526030003,stove,526030
526030004,rug,526030
272599001,yes,272599
272599002,2,272599
403675002,cardinals,403675
10463000,1,10463
272615002,strawberries,272615
403693000,yes,403693
403693001,playing wii,403693
272630002,1,272630
272635001,yes,272635
10496002,both,10496
10496005,kite,10496
10496009,0,10496
10496010,graffiti,10496
534787001,playing game,534787
534787002,tv,534787
534787004,black,534787
141576000,3,141576
141576001,peace,141576
141576002,0,141576
534801004,1,534801
272658001,0,272658
329433001,meat,329433
329433006,4,329433
329433008,sandwich,329433
403736003,black,403736
403736007,red,403736
403736008,ground,403736
403736009,no,403736
141597005,silver,141597
141597006,building,141597
141597007,black,141597
272673003,gray,272673
534827000,5,534827
534829002,0,534829
141616002,no,141616
141616004,yellow,141616
141616007,cars,141616
141616008,stop,141616
272694000,half,272694
272694001,square,272694
534845001,pink,534845
403774001,4,403774
141634000,wedding,141634
141634003,no,141634
141634006,flower,141634
141634007,white,141634
373132000,nothing,373132
373132002,1,373132
220215002,boating,220215
272718005,surfboard,272718
403792001,yes,403792
141651002,harness,141651
141651003,1,141651
10583001,fork,10583
10583002,picnic,10583
272728002,daisy,272728
534876003,yes,534876
10591003,tennis,10591
272736012,very high,272736
272738002,dell,272738
141671000,motorcycles,141671
141671002,5,141671
141673001,tie,141673
141673004,yes,141673
141673005,wine glass,141673
403821000,donuts,403821
403821002,8,403821
403821003,12,403821
534894001,noon,534894
534894002,red and white,534894
10613000,nothing,10613
10613003,hot dog,10613
534903003,no,534903
534903004,clear,534903
534918000,blender,534918
141709001,4,141709
141709003,2,141709
141709004,yes,141709
10643000,reflection,10643
10643004,wall,10643
10644000,yes,10644
10644001,b,10644
10644003,baseball,10644
10644004,in air,10644
403862001,0,403862
534935000,yes,534935
403864001,2,403864
534942000,no,534942
307611002,woman,307611
307611003,windows,307611
307611006,1,307611
403885001,no,403885
403891004,5,403891
403891005,yes,403891
334391002,red,334391
10678000,jeans,10678
10678001,yes,10678
141760000,sugar,141760
141760001,white,141760
403907000,no,403907
403907002,1,403907
10694001,wall,10694
10694003,no,10694
10694006,yes,10694
10694019,yes,10694
534983002,yes,534983
534983003,apple,534983
534983005,finch,534983
419350003,no,419350
154701001,2,154701
154701002,sleeping,154701
141779000,sand,141779
141779002,2,141779
272857000,street,272857
403937001,green,403937
141795000,1,141795
141795002,decoration,141795
141795006,1,141795
141795008,no,141795
141795013,wall,141795
141795015,towel,141795
272870004,0,272870
403943001,beach,403943
403943003,no,403943
403950002,zebra,403950
403951001,2,403951
272880001,don't know,272880
569768002,yes,569768
141821000,chicken,141821
141821001,1,141821
141821002,coca cola,141821
141828001,yes,141828
141828002,2,141828
141828005,,141828
403975000,no,403975
403975001,white,403975
535050000,no,535050
535050001,box,535050
535050003,brown,535050
10764002,catcher,10764
10764005,0,10764
10764006,glove,10764
10766000,baby,10766
10766001,no,10766
297146000,utensils,297146
297146002,knife,297146
297146005,no,297146
141849005,4,141849
403995002,smiling,403995
403995005,smiling,403995
403995006,asian,403995
403995011,1,403995
403995012,ponytail,403995
403995013,yes,403995
272925001,nothing,272925
272926001,zoo,272926
272926002,right,272926
10793002,1,10793
10793004,2,10793
10793005,,10793
10800003,nothing,10800
176563001,no,176563
272949002,30,272949
272949008,yes,272949
272949009,1,272949
535094003,food,535094
535094004,milk,535094
141879005,3,141879
141882001,china,141882
141882003,yes,141882
272955002,2,272955
141887002,going,141887
535106005,pajamas,535106
154721002,horses,154721
272968000,blue,272968
10825000,no,10825
272970002,teddy bears,272970
111032003,red,111032
67342003,no,67342
141910013,1,141910
198415000,plastic,198415
198415002,leaving,198415
10844000,chair,10844
10844002,white,10844
404071001,blue,404071
535151000,spoon,535151
535151001,1,535151
535151002,no,535151
535156002,metal,535156
141946000,computer,141946
141946003,blue,141946
438721002,right,438721
141962000,forward,141962
141962001,jeans,141962
535179001,yes,535179
535179004,skier,535179
535179007,skiing,535179
535183001,warm,535183
535183002,6,535183
535183004,1,535183
535185002,clear,535185
273045001,very big,273045
273045002,floor,273045
273052001,moss,273052
535198000,4,535198
404128000,white,404128
273059005,4,273059
449909001,jeans,449909
10920001,wall,10920
142000000,rectangle,142000
142000001,street sign,142000
142000002,right,142000
404145000,man,404145
10935001,no,10935
535226001,unknown,535226
535226002,0,535226
273086002,breakfast,273086
535245001,yes,535245
535253001,fruit,535253
10966002,2,10966
535259003,dress,535259
273118001,wire,273118
132901000,motorcycle,132901
132901003,0,132901
10977005,white,10977
273123000,yellow,273123
273123001,unknown,273123
273123002,no,273123
142056000,shoes,142056
10986002,3,10986
35282002,nothing,35282
404209002,yes,404209
404209003,2,404209
404209008,coffee,404209
404209012,no,404209
404209013,yes,404209
404209020,yes,404209
273156000,ground,273156
273156001,yes,273156
404229002,red,404229
404229003,0,404229
404229004,20,404229
535306000,no,535306
535306002,graffiti,535306
142092002,yes,142092
404237001,vegetables,404237
535312001,3,535312
535312002,left,535312
404243000,dessert,404243
11034000,0,11034
142108000,eating,142108
535326000,blinds,535326
535326002,no,535326
404257000,paper,404257
404257001,yellow,404257
11042002,no,11042
404263002,dry,404263
404263004,shadow,404263
404263006,0,404263
404263007,nothing,404263
404263008,1,404263
61471000,standing,61471
61471001,toothbrush,61471
11051000,no,11051
273196000,noon,273196
273196001,no,273196
273196002,regular,273196
273196004,yes,273196
142127000,cheese,142127
351369000,taking off,351369
351369004,taking off,351369
99584001,nowhere,99584
99584003,no,99584
99584005,no,99584
404297001,red,404297
11099002,20,11099
273246004,2,273246
273246008,0,273246
504293003,metal,504293
504293006,dog,504293
504293010,2,504293
504293020,0,504293
142177004,plate,142177
142182002,color,142182
142189001,nowhere,142189
142189003,no,142189
404338000,yes,404338
404338002,1,404338
404338005,boston,404338
404338007,yes,404338
404338008,unknown,404338
404338011,no,404338
11149002,bike,11149
404367002,yes,404367
404373001,right,404373
404373005,no,404373
404373014,protection,404373
142238000,frisbee,142238
142238002,playing frisbee,142238
142238003,frisbee,142238
142238004,frisbee,142238
142240001,4,142240
11169003,no,11169
11172000,pots,11172
273317002,apples,273317
273317003,phone,273317
273317005,dress,273317
142246003,2,142246
142246007,4,142246
142246009,3,142246
142246018,3,142246
142246022,4,142246
142246024,blinds,142246
142248000,no,142248
142248001,lamp,142248
142249000,yes,142249
142249004,25,142249
11182002,noon,11182
11184007,1,11184
11184008,desk,11184
11184009,nothing,11184
273329000,camera,273329
142261002,no,142261
11197001,sidewalk,11197
11197002,stop,11197
11197009,riding bike,11197
11198000,right,11198
11198004,ring finger,11198
11202000,at camera,11202
11202002,yes,11202
11202006,bowl,11202
11209001,chicken,11209
11209002,floral,11209
11209003,yes,11209
535501000,2,535501
1869002,walking,1869
404437002,daytime,404437
404444000,yellow,404444
535519001,2,535519
535519004,6,535519
11241003,no,11241
11241004,8,11241
404461007,plant,404461
404462002,unknown,404462
404462003,bathroom,404462
404462004,window,404462
404464003,no,404464
404464008,yes,404464
404464009,nothing,404464
142323002,english,142323
142324001,bag,142324
404476001,classroom,404476
11262001,yes,11262
11262002,no,11262
404479006,broken,404479
142337001,mirror,142337
142337007,8,142337
142340001,toilet,142340
142340003,no,142340
11269002,yes,11269
273416001,0,273416
273416004,outside,273416
273416006,no,273416
273416008,city,273416
273416010,don't know,273416
142346000,no,142346
142346002,50,142346
142346003,5,142346
535563000,1,535563
535563001,birds,535563
535563002,yes,535563
11276000,apples,11276
11276002,apples,11276
535569000,3,535569
142360001,jump,142360
142360002,yes,142360
142360009,hat,142360
11291000,yes,11291
11291004,nothing,11291
273442000,no,273442
273442002,carrots,273442
535588002,1,535588
45574003,napkin,45574
11305002,couch,11305
273450002,0,273450
404526001,beer,404526
404528000,2,404528
11313001,5,11313
11313002,wood,11313
142386001,lights,142386
142386002,fruit,142386
535604009,yes,535604
535604015,boat,535604
404534006,restaurant,404534
404534009,no,404534
11320002,3 feet,11320
273469002,drinking,273469
273470003,counter,273470
404546000,skiing,404546
404546003,white,404546
89271001,checkered,89271
11340003,bus,11340
11340005,1,11340
11347002,green,11347
11347004,leaf,11347
273493004,field,273493
273494001,1,273494
404568008,gray,404568
535643002,yes,535643
11360003,counter,11360
11364006,0,11364
559037003,2,559037
67431001,strawberry,67431
511594000,black and white,511594
511594001,yes,511594
535668001,batting,535668
142454001,yes,142454
404601001,unknown,404601
11390003,winter,11390
11390004,tie,11390
11390005,teddy bear,11390
11390006,bear,11390
11390007,nothing,11390
11390008,no,11390
11390009,nothing,11390
11390011,nothing,11390
11390012,no,11390
404607002,nothing,404607
404608002,seat,404608
154816001,23,154816
154816002,no,154816
154816003,15,154816
154816004,glove,154816
154816005,no,154816
535682000,phone,535682
404613000,tennis racket,404613
404613001,brown,404613
142472004,building,142472
142472005,0,142472
535689002,,535689
404620000,far,404620
142484000,sleeping,142484
198510000,sun,198510
142487000,3,142487
142487001,yes,142487
142487006,3,142487
142487007,3,142487
142487010,dunkin donuts,142487
404642004,onions,404642
