QuestionID,CASCADE+COUNTER,ImageID
530590003,no,530590
6306000,blue,6306
6306001,yes,6306
6306002,6,6306
6306007,blue,6306
530600001,no,530600
530600002,red,530600
399532001,leaves,399532
137395001,white,137395
268469000,honda,268469
268469001,blue,268469
399542003,grass,399542
399543002,white,399543
399545000,man,399545
399545001,china,399545
137402002,nothing,137402
137402003,no,137402
137402006,shower,137402
530619000,snowboarding,530619
530620000,road,530620
530620002,truck,530620
137412000,no,137412
137413000,sitting,137413
530630001,lettuce,530630
530630002,american,530630
530631000,sitting,530631
530631002,no,530631
399560002,3,399560
399560003,box,399560
6347000,camera,6347
6347003,brown,6347
268496001,0,268496
268496005,california,268496
399570000,no,399570
399570002,4,399570
399573000,yellow,399573
530652004,black,530652
399582001,yes,399582
399582003,nothing,399582
530656001,stop,530656
530656003,blue,530656
137451008,umbrella,137451
137451009,afternoon,137451
358103003,yes,358103
358103005,no,358103
358103006,bathroom,358103
358103009,bathroom,358103
358103010,brown,358103
1064001,no,1064
399605000,boat,399605
399605002,blue,399605
268539000,black,268539
268541001,no,268541
268541002,no,268541
137475002,1,137475
137479002,luggage,137479
399626001,15,399626
6415004,no,6415
137490001,bird,137490
137490002,car,137490
137490003,parrot,137490
399636000,2,399636
399636004,white,399636
137496003,nothing,137496
137496004,white,137496
137496006,jet,137496
137496007,1,137496
6437001,swimming,6437
6437003,brown,6437
399655000,dog,399655
530731000,ground,530731
530731003,sheep,530731
6450001,no,6450
6450011,standing,6450
197685000,fishing,197685
137538002,ducks,137538
6471000,nothing,6471
6471001,glove,6471
6471007,white,6471
6471008,13,6471
306914000,fish,306914
6484000,yes,6484
6484005,birthday,6484
6484006,pink,6484
6484011,yes,6484
6484012,3,6484
399702001,cheese,399702
399702002,sandwich,399702
137560001,blue,137560
137560002,no,137560
530777003,3,530777
6497000,nothing,6497
1083002,yes,1083
137573002,mouse,137573
22929002,no,22929
137577000,yes,137577
137577002,white,137577
137577006,yes,137577
137578002,cleaning,137578
137586000,motorcycle,137586
137586001,black,137586
137586006,harley,137586
137586008,2010,137586
137595000,sitting,137595
137595001,daytime,137595
399741001,pink,399741
399741002,teddy bear,399741
399741003,10,399741
399741005,yes,399741
268670001,white,268670
6527000,3,6527
6527002,1,6527
6527003,3,6527
6527004,on wall,6527
6527005,3,6527
6527007,3,6527
6527008,3,6527
6527010,1,6527
399744000,yes,399744
399744001,10,399744
399744013,white,399744
399744015,china,399744
399744025,left,399744
399744026,4,399744
530820000,adidas,530820
530820001,blue,530820
132161000,plate,132161
132161003,yes,132161
137612000,4,137612
137612002,street sign,137612
399759001,boat,399759
268693001,yes,268693
137622001,no,137622
137622004,black,137622
399769001,yes,399769
399769002,yes,399769
137634000,0,137634
137634001,red,137634
530854000,6,530854
530854002,blue and white,530854
530854006,pink,530854
530854007,black and white,530854
530854009,playing,530854
268717000,red,268717
268717001,asphalt,268717
268717002,sunny,268717
399790001,nike,399790
399790002,bank of america,399790
6579000,yes,6579
6579001,teddy bear,6579
6580003,yes,6580
268725000,yes,268725
137654000,no,137654
137654002,0,137654
137654003,no,137654
137654004,4,137654
328777000,0,328777
328777001,very,328777
268729000,2,268729
137658000,5,137658
530875002,black,530875
6589000,red,6589
6593000,white,6593
268742000,flowers,268742
268745003,red,268745
268745005,yes,268745
268745007,20,268745
268745008,20,268745
268745009,20,268745
268745010,no,268745
268745011,blue and yellow,268745
268745012,red,268745
137677001,ocean,137677
137677003,yes,137677
137677005,beach,137677
399822002,10,399822
6608000,3,6608
6608001,yes,6608
6608002,computer,6608
175864001,yes,175864
137682000,shallow,137682
137682002,0,137682
137682008,no,137682
137682009,no,137682
6614001,plate,6614
399832000,yes,399832
530905000,toothbrush,530905
399839001,happiness,399839
268770000,parking,268770
268770001,dogs,268770
268770002,stop,268770
399851000,6,399851
399851001,brown,399851
399851002,no,399851
530934000,green,530934
530934001,no,530934
530934002,brushing teeth,530934
399864001,blue,399864
399864004,3,399864
399865000,0,399865
399865002,0,399865
530941000,no,530941
530941004,1,530941
530941005,brown,530941
530941008,black and white,530941
530941011,outside,530941
530941013,brown,530941
530941015,1,530941
530941016,yes,530941
137727001,1,137727
137727003,truck,137727
137727005,traveling,137727
137727008,white,137727
399873000,no,399873
399873001,paper,399873
6658001,yes,6658
6662001,sleeping,6662
530952000,0,530952
530952002,seagulls,530952
6672001,2,6672
6673001,green,6673
6673003,pink,6673
399893002,young,399893
350639002,top,350639
350639005,towel,350639
399905000,0,399905
399905005,0,399905
137763000,no,137763
137763001,tile,137763
137763002,sink,137763
268838000,no,268838
530987000,nowhere,530987
6701000,yellow,6701
6701002,1 way,6701
569096000,dirt,569096
268854003,unknown,268854
6719000,blue,6719
6720000,microwave,6720
6720001,no,6720
399942000,no,399942
399942003,brick,399942
399942005,10,399942
531018002,people,531018
137803002,5,137803
531023001,it's not,531023
531023003,no,531023
137809001,rainbow,137809
137809003,2,137809
137810000,no,137810
137811001,yes,137811
268885002,camera,268885
268885004,orange,268885
531036003,1,531036
285114002,not very,285114
137822000,nothing,137822
399968004,nike,399968
137826000,stop,137826
531044001,right,531044
531044008,yes,531044
531044011,grass,531044
6763000,suit,6763
6763002,no,6763
137842000,field,137842
137842003,grazing,137842
137842004,0,137842
137842005,no,137842
137842006,no,137842
6771000,5,6771
6771002,woman,6771
531061000,backpack,531061
531061001,on ground,531061
531061009,no,531061
399991001,baseball,399991
399991002,safety,399991
531069000,no,531069
531069002,walking,531069
399998000,4,399998
399998001,3,399998
399998002,4,399998
399998003,nothing,399998
399998004,no,399998
6783002,white,6783
268938000,3,268938
241431000,2,241431
241431002,carrot,241431
268941000,ferry,268941
268941001,ferry,268941
268941003,5,268941
531086002,no,531086
531086003,refrigerator,531086
531086005,yes,531086
268943002,kite,268943
268943005,0,268943
268944000,gray,268944
268944001,jets,268944
268944002,jet,268944
268944003,taking off,268944
268944004,yes,268944
275881001,0,275881
275881010,0,275881
275881013,blue,275881
275881019,yes,275881
275881022,yes,275881
531092004,flowers,531092
531092009,yes,531092
531092011,no,531092
531092014,ham,531092
6810000,5,6810
6810002,noon,6810
88517000,green,88517
88517002,black,88517
88517003,tape,88517
88517004,stop,88517
88517005,stop,88517
88517006,yes,88517
88517007,people,88517
137888008,laptop,137888
400033001,3,400033
268966001,sprinkles,268966
531115000,broccoli,531115
400044002,tall,400044
132210000,wood,132210
132210003,no,132210
400046004,many,400046
400048001,family,400048
400048004,5,400048
306974001,yes,306974
531126001,10,531126
137911000,3 feet,137911
137911004,6,137911
531128001,yes,531128
531128002,5,531128
531128003,white,531128
268987002,surfboard,268987
6845002,3,6845
6845003,no,6845
6845004,grazing,6845
6845005,grass,6845
531134000,0,531134
531134001,blue,531134
531135000,0,531135
531135001,5,531135
268992002,bible,268992
268996001,yes,268996
268996002,wall,268996
6854000,,6854
531143000,3,531143
531143001,orange,531143
531143002,basket,531143
531144001,3,531144
531144002,3,531144
6861001,no,6861
6864002,yes,6864
137938000,cheese,137938
137938001,cheese,137938
6870000,2,6870
6870002,no,6870
269015002,yes,269015
269017002,yes,269017
6874001,yes,6874
531163000,2010,531163
531163001,2,531163
531163004,nothing,531163
531163006,bus,531163
531163007,sunny,531163
269020000,summer,269020
269020002,1,269020
137950002,yes,137950
531167005,nothing,531167
137954000,wii remote,137954
137954013,yes,137954
137954026,white,137954
531178000,t shirt,531178
531178001,3,531178
531178002,woman,531178
269037000,chinese,269037
269037001,walking,269037
269037002,walking,269037
269038000,right,269038
269038001,3,269038
137967001,plaster,137967
137967003,3,137967
6896002,no,6896
6896004,feeding,6896
6896005,woman,6896
531189000,fire hydrant,531189
400123003,wall,400123
400123005,soap,400123
400123006,no,400123
400123009,tile,400123
400123012,rack,400123
400123013,dawn,400123
400123015,down,400123
400123016,white,400123
400123018,white,400123
269058000,14,269058
137992000,black,137992
137993001,metal,137993
137993002,1,137993
400139001,0,400139
531232003,6,531232
531232008,nothing,531232
269089001,lettuce,269089
269089002,chicken,269089
531234001,black,531234
138022000,2,138022
138022001,white,138022
138022002,surfing,138022
138022006,surfboard,138022
138022007,2,138022
6954001,4,6954
269105000,white,269105
400178001,warning,400178
279561001,windows,279561
279561003,box,279561
138040000,no,138040
138040002,white,138040
269113001,2,269113
269113002,dogs,269113
400189000,green,400189
400189003,england,400189
400189004,yes,400189
400189005,16,400189
400189007,9,400189
400189008,yes,400189
531264000,nothing,531264
531264001,3,531264
269121000,green,269121
269121002,yes,269121
138054001,8,138054
138054002,yes,138054
138054003,bank of america,138054
138057003,yes,138057
400202002,american,400202
531286001,london,531286
531286002,downtown,531286
531286004,no,531286
531286006,24,531286
138073001,unknown,138073
138075000,3,138075
138078002,white,138078
138078005,black,138078
138079007,nothing,138079
531299000,yes,531299
531299002,skate park,531299
531299007,red,531299
531299008,red,531299
531299011,blue,531299
531299012,jeans,531299
531299013,yes,531299
531299014,2,531299
531299015,yes,531299
531299018,plaid,531299
531299021,no,531299
531299024,friend,531299
531299026,yes,531299
531299027,black,531299
531299030,in air,531299
531299032,blue,531299
138086001,no,138086
459922002,outside,459922
459922004,ford,459922
400238002,0,400238
400238004,nothing,400238
7023003,protection,7023
138096000,black,138096
138096008,black,138096
138096010,yes,138096
269172000,nothing,269172
269172002,yes,269172
269172004,door,269172
269172005,business,269172
269172006,floor,269172
269172007,3,269172
400247000,yellow,400247
531324004,10,531324
531327000,checkered,531327
138115000,short,138115
138115001,eating,138115
531334001,black,531334
531334002,both,531334
531335000,sleeping,531335
531335001,no,531335
400265000,inside,400265
400265001,no,400265
400265002,no,400265
531349000,road,531349
531349002,nothing,531349
531350000,blue,531350
531350004,black,531350
531350007,no,531350
7072001,yes,7072
7072002,man,7072
219632002,frisbee,219632
138151000,2,138151
138151002,sign,138151
66717000,closed,66717
66717001,first,66717
328862001,4,328862
7096000,camera,7096
7096001,2,7096
400317001,neither,400317
400317002,blue,400317
400317007,mercedes benz,400317
138175001,right,138175
138175002,no,138175
7107000,3,7107
7107002,12,7107
138180004,green,138180
138180006,red,138180
269253002,no 1,269253
269254000,no,269254
269254001,men,269254
138185000,4,138185
138185001,black,138185
138185002,no,138185
138185004,blue,138185
7115002,0,7115
44877000,long,44877
138196000,0,138196
138196004,1,138196
138196006,2,138196
7125002,red,7125
7125004,blue,7125
7125005,0,7125
531414000,brown,531414
531415002,books,531415
531415003,table,531415
400347002,yes,400347
138204000,lab,138204
138204001,dog,138204
138204002,black,138204
269282000,unknown,269282
269282001,no,269282
269282002,2010,269282
531433000,donut,531433
531433001,white,531433
531433002,food,531433
138220000,green,138220
138220001,nothing,138220
307026002,no,307026
307026003,yes,307026
400367000,20,400367
269306002,4,269306
269311000,no,269311
269311002,no,269311
138241000,american,138241
138241001,cheese,138241
269316000,right,269316
269316002,no,269316
138246001,bridge,138246
138246005,modern,138246
481793000,white,481793
481793003,fake,481793
7178000,red,7178
7178003,0,7178
400401004,stripes,400401
400401005,5,400401
138271002,no,138271
269344002,no,269344
7202001,5,7202
531499002,8,531499
263346001,yes,263346
263346002,united,263346
263346004,military,263346
263346014,nighttime,263346
263346016,american,263346
263346020,nothing,263346
269358000,christmas,269358
269358001,no,269358
547336000,sidewalk,547336
547336002,blue,547336
531510000,apple,531510
531510002,office,531510
531512000,taking picture,531512
531512001,brown,531512
531512002,brown,531512
400453000,restaurant,400453
400453001,yes,400453
400456001,man,400456
400456004,car,400456
400456005,2,400456
7241000,nowhere,7241
531532003,green,531532
531532005,belt,531532
547341002,nothing,547341
269394000,0,269394
269394003,0,269394
269395000,cooking,269395
7260000,male,7260
7267000,finch,7267
7267001,outside,7267
7267003,branch,7267
269417000,lab,269417
269417002,black,269417
269417003,0,269417
269417004,lab,269417
269417008,blue,269417
269417009,standing,269417
269417011,lab,269417
7274001,no,7274
7274002,no,7274
269419000,night,269419
7276002,fern,7276
7278000,0,7278
7278002,reflection,7278
7278004,surfing,7278
7278005,black,7278
7278007,black,7278
7278008,blue,7278
7278010,head,7278
7281003,brown,7281
269429000,drywall,269429
269429002,brown,269429
269429004,brown,269429
269429005,yes,269429
269429006,yes,269429
7288002,no,7288
400507001,united,400507
400507002,no,400507
400507003,no,400507
531581000,happy,531581
531581004,white,531581
531581008,smiling,531581
531585002,0,531585
269445002,red,269445
7304001,yes,7304
269450000,1,269450
269450003,no,269450
138382002,yes,138382
138382005,cheese,138382
138382008,sandwich,138382
400528000,typing,400528
400528002,nothing,400528
531602002,gray,531602
531607000,yes,531607
7320000,0,7320
400538003,business,400538
7325000,school bus,7325
7325002,bird,7325
7325008,no,7325
144273003,2,144273
7333004,blue,7333
400552000,pot,400552
400552003,horizontal,400552
400552005,blue,400552
269489003,6,269489
400567003,wood,400567
400567005,brown,400567
400567009,yes,400567
400567010,red,400567
7355000,bus,7355
7355002,volvo,7355
7355003,red,7355
7355004,0,7355
7355006,gas,7355
7355007,yes,7355
7355008,double decker,7355
7355009,london,7355
400573000,yes,400573
400573002,yes,400573
269511001,white,269511
394444009,no,394444
394444011,no,394444
394444012,bricks,394444
394444019,man,394444
394444021,ramp,394444
394444022,man,394444
138446001,nothing,138446
400596001,mirror,400596
400596002,white,400596
7386002,inside,7386
7394000,blue,7394
7394003,woman,7394
7398002,no,7398
138477000,rainbow,138477
