QuestionID,CASCADE+BERT,ImageID
268254006,ge,268254
268254008,3,268254
137188000,cat,137188
399349001,on man,399349
175785001,yes,175785
175785002,table,175785
175785007,white,175785
175785012,dining room,175785
175785013,blue,175785
175785015,headband,175785
175785017,yes,175785
175785029,yellow,175785
175785030,yes,175785
175785037,0,175785
175785039,plate,175785
175785041,boots,175785
137211001,yes,137211
137211002,no,137211
137221002,no,137221
137221003,black,137221
530439005,black,530439
530439006,1,530439
530439007,modern,530439
399369001,outside,399369
399369003,grass,399369
137227000,0,137227
399377001,2,399377
399377002,hot dog,399377
241326000,floral,241326
399384001,lamp,399384
399384002,white,399384
530457000,table,530457
530461001,noon,530461
137246002,on bench,137246
530466000,0,530466
530466002,photographer,530466
6180002,4,6180
530470000,white,530470
530470001,no,530470
399400000,airplane,399400
399400002,0,399400
481628002,ducks,481628
137260005,table,137260
137260009,black,137260
6189000,no,6189
268340002,2,268340
399415001,sneakers,399415
399416000,unknown,399416
399416001,no,399416
399416005,clear,399416
525322004,4,525322
525322006,4,525322
525322009,jets,525322
525322011,white,525322
6211004,noon,6211
268356001,0,268356
268356002,noon,268356
6213005,mirror,6213
6213008,mirror,6213
6213009,wood,6213
268363004,sweater,268363
268363005,unknown,268363
268363007,no,268363
268363009,2,268363
6220000,white,6220
6220002,10,6220
530509001,yes,530509
137297001,budweiser,137297
6226001,0,6226
268371011,4,268371
268371012,4,268371
268371014,red,268371
268375000,grass,268375
268375001,2,268375
268375002,middle,268375
530520003,blue,530520
530520006,chair,530520
530520008,motorcycle,530520
268378001,no,268378
268378002,no,268378
137315000,black,137315
137315001,5,137315
399462001,field,399462
137321000,2,137321
137321002,no,137321
268394002,yes,268394
268394003,no,268394
268396000,5,268396
268396003,water,268396
268396004,2,268396
268400001,white,268400
137330001,10,137330
137330002,boy,137330
6266000,nothing,6266
268412000,tree,268412
268412005,farm,268412
268412007,roof,268412
268413000,0,268413
268413001,pizza,268413
268413002,dinner,268413
268413003,pizza,268413
268413004,0,268413
268413005,table,268413
17667000,white,17667
530571000,red,530571
530571001,no,530571
268433001,no,268433
268433002,brick,268433
268433003,morning,268433
268433004,noon,268433
268433005,noon,268433
268433009,noon,268433
137362003,6,137362
137362004,orange,137362
137362005,yellow,137362
137362006,yellow,137362
399510002,hot dog,399510
530583000,yes,530583
530583002,blue,530583
137369001,basket,137369
137369003,red,137369
399516000,round,399516
399516002,yes,399516
399516003,sugar,399516
328730000,left,328730
328730004,yes,328730
328730008,no,328730
530590001,yes,530590
6306000,blue,6306
6306001,no,6306
6306003,5,6306
6306007,blue,6306
530600000,8,530600
530600001,no,530600
530600002,red,530600
399532001,dirt,399532
137395000,1,137395
137395001,white,137395
268469000,bmw,268469
268469001,blue,268469
399542003,nowhere,399542
399543002,white,399543
399545000,man,399545
399545001,usa,399545
137402002,nothing,137402
137402003,no,137402
137402006,bathroom,137402
530620000,parked,530620
530620002,truck,530620
530624000,no,530624
137412000,no,137412
137413000,sitting,137413
530630001,lettuce,530630
530630002,american,530630
530631000,sitting,530631
399560002,4,399560
399560003,box,399560
6347003,brown,6347
268496001,0,268496
268496003,building,268496
268496005,california,268496
399570000,no,399570
399570002,4,399570
399573000,noon,399573
530652004,black,530652
399582003,nothing,399582
530656001,stop,530656
530656003,blue,530656
137451009,afternoon,137451
358103003,yes,358103
358103004,4,358103
358103005,no,358103
358103006,bathroom,358103
358103009,bathroom,358103
358103010,brown,358103
1064001,no,1064
399605000,boat,399605
268539000,blue,268539
268541000,yes,268541
268541001,no,268541
268541002,no,268541
137475002,1,137475
137479002,luggage,137479
399626001,15,399626
137490001,bird,137490
137490002,car,137490
137490003,parrot,137490
399636001,tomato,399636
399636004,white,399636
399636005,plates,399636
137496001,ground,137496
137496002,yes,137496
137496003,nothing,137496
137496004,red and white,137496
137496006,jet,137496
137496007,2,137496
137507002,blue,137507
6437001,swimming,6437
6437002,water,6437
6437003,brown,6437
530731000,nowhere,530731
530731003,sheep,530731
6450001,no,6450
6450011,standing,6450
530741000,9,530741
530741001,blue,530741
197685000,sailboat,197685
137538002,pigeon,137538
6471000,nothing,6471
6471001,glove,6471
6471003,yes,6471
6471007,white,6471
6471008,13,6471
268620001,yes,268620
306914000,cat,306914
6484000,yes,6484
6484004,red,6484
6484005,chocolate,6484
6484006,pink,6484
6484011,yes,6484
6484012,2,6484
399702001,cheese,399702
399702002,sandwich,399702
399703000,no,399703
137560001,blue,137560
137560002,no,137560
530777003,3,530777
6497000,nothing,6497
1083002,yes,1083
137573002,mouse,137573
22929001,no,22929
137577002,white,137577
137578000,3,137578
137578002,cleaning,137578
137586001,black,137586
137586006,harley,137586
137586008,2010,137586
137595000,sitting,137595
137595001,night,137595
137595002,no,137595
399741001,pink,399741
399741002,teddy bear,399741
399741003,6,399741
399741005,yes,399741
268670001,white,268670
6527000,night,6527
6527002,no,6527
6527003,no,6527
6527004,wall,6527
6527005,no,6527
6527007,no,6527
6527008,no,6527
6527010,no,6527
399744000,yes,399744
399744001,10,399744
399744002,yes,399744
399744013,white,399744
399744015,china,399744
399744025,on left,399744
399744026,1,399744
530820001,blue,530820
132161000,plate,132161
132161003,yes,132161
137612001,no,137612
137612002,street sign,137612
399759001,boat,399759
399764001,no,399764
268693000,no,268693
268693001,pole,268693
268693002,no,268693
137622001,no,137622
137622002,blue,137622
137622003,skateboard,137622
137622004,blue,137622
399769001,yes,399769
137634000,0,137634
137634001,red,137634
137634002,no,137634
530854000,5,530854
530854006,pink,530854
530854007,black and white,530854
530854008,nothing,530854
530854009,playing,530854
268717000,red,268717
268717001,asphalt,268717
268717002,sunny,268717
399790001,can't tell,399790
399790002,unknown,399790
6579000,yes,6579
6579001,nothing,6579
6580003,yes,6580
268725000,yes,268725
268725004,yes,268725
137654000,no,137654
137654002,5,137654
137654003,nothing,137654
137654004,3,137654
328777000,0,328777
328777001,very,328777
137658000,5,137658
137658002,iphone,137658
530875002,black,530875
6589000,red,6589
268734001,hot dog,268734
6593000,white,6593
6593001,no,6593
268745003,red,268745
268745005,yes,268745
268745007,20,268745
268745009,20,268745
268745011,blue and yellow,268745
268745012,red,268745
137677003,yes,137677
137677005,beach,137677
399822002,10,399822
6608000,3,6608
6608001,laptop,6608
6608002,computer,6608
175864001,yes,175864
137682000,shallow,137682
137682002,0,137682
137682008,no,137682
268755003,no,268755
268755004,no,268755
6614000,0,6614
6614001,table,6614
399832000,yes,399832
530905000,toothbrush,530905
268770000,parking,268770
268770001,dogs,268770
268770002,1 way,268770
399851000,8,399851
399851001,green,399851
399851002,no,399851
530934000,blue,530934
530934001,no,530934
530934002,brushing teeth,530934
399864001,blue,399864
399864003,2,399864
399864004,3,399864
399865000,0,399865
399865002,0,399865
530941000,no,530941
530941004,1,530941
530941005,brown,530941
530941008,black and white,530941
530941011,outside,530941
530941013,brown,530941
530941016,yes,530941
137727001,1,137727
137727003,truck,137727
137727005,traveling,137727
137727007,bridge,137727
137727008,white,137727
137727019,suitcase,137727
399873000,no,399873
399873001,nothing,399873
399873002,no,399873
6658000,no,6658
6658001,knife,6658
6662001,sleeping,6662
530952000,0,530952
530952002,seagulls,530952
6672001,2,6672
399893002,young,399893
350639002,up,350639
350639005,towel,350639
530975005,red,530975
399905000,0,399905
399905005,0,399905
137763000,no,137763
137763002,sink,137763
530987000,nowhere,530987
6701000,brown,6701
268854002,no,268854
268854003,china,268854
6719000,blue,6719
6720000,microwave,6720
6720001,no,6720
399942000,no,399942
399942002,yes,399942
399942003,brick,399942
399942004,road,399942
399942005,10,399942
531023000,white,531023
531023001,dirty,531023
531023003,no,531023
137809001,red,137809
137809002,no,137809
137809003,5,137809
137810002,no,137810
268885002,at camera,268885
268885004,orange,268885
531036003,9,531036
137822000,train,137822
399968004,nike,399968
137826000,stop,137826
531044001,right,531044
531044011,grass,531044
137830002,0,137830
531047001,no,531047
6763000,suit,6763
137842000,zoo,137842
137842003,grazing,137842
137842004,0,137842
137842005,no,137842
137842006,no,137842
6771000,5,6771
6771002,woman,6771
399988000,no,399988
531061000,bag,531061
531061001,motorcycle,531061
531061005,yes,531061
531061009,no,531061
399991001,baseball,399991
399991002,protection,399991
531069000,no,531069
531069002,no,531069
399998000,1,399998
399998002,1,399998
399998003,nothing,399998
399998004,yes,399998
6783002,blue,6783
268938000,4,268938
241431000,3,241431
241431002,carrot,241431
268941000,ferry,268941
268941001,ferry,268941
531086002,no,531086
531086003,refrigerator,531086
531086005,yes,531086
268943002,lights,268943
268943005,0,268943
268944000,gray,268944
268944001,jets,268944
268944002,jet,268944
268944004,yes,268944
275881001,0,275881
275881007,0,275881
275881010,0,275881
275881019,yes,275881
275881022,yes,275881
531092004,flowers,531092
531092009,yes,531092
531092011,no,531092
531092014,turkey,531092
531092017,yes,531092
6810000,7,6810
6810002,noon,6810
88517000,red,88517
88517002,black,88517
88517004,stop,88517
88517005,stop,88517
88517006,yes,88517
88517007,phone,88517
137888001,2,137888
400033001,3,400033
531115000,broccoli,531115
132210000,wood,132210
400046004,0,400046
400048001,man,400048
400048004,5,400048
400052001,1,400052
400052002,vase,400052
306974001,yes,306974
531126001,10,531126
137911000,3 feet,137911
137911004,6,137911
531128001,yes,531128
531128002,noon,531128
531128003,black,531128
268987002,surfboard,268987
6845003,no,6845
6845004,grazing,6845
6845005,grass,6845
531134000,happiness,531134
531134001,blue,531134
531135000,bank of america,531135
531135001,4,531135
268992002,0,268992
268992003,no,268992
268996001,yes,268996
268996002,wall,268996
6854000,,6854
531143001,red,531143
531143002,fence,531143
531144002,3,531144
137938000,cheese,137938
137938001,cheese,137938
6870000,2,6870
6870002,no,6870
269015002,yes,269015
269017000,no,269017
269017002,yes,269017
6874001,yes,6874
531163000,2010,531163
531163001,2,531163
531163004,nothing,531163
531163006,bus,531163
531163007,sunny,531163
269020000,summer,269020
531167001,toilet paper,531167
531167005,nothing,531167
137954000,wii remote,137954
137954009,yes,137954
137954026,white,137954
531178000,t shirt,531178
531178001,3,531178
531178002,woman,531178
269037000,chinese,269037
269037001,walking,269037
269037002,walking,269037
269038000,right,269038
269038001,2,269038
137967001,plaster,137967
137967002,no,137967
6896004,standing,6896
6896005,girl,6896
400123003,wall,400123
400123005,soap,400123
400123006,no,400123
400123009,tile,400123
400123012,rack,400123
400123013,dawn,400123
400123014,blue,400123
400123015,down,400123
400123016,white,400123
400123018,white,400123
269058000,12,269058
137992000,blue,137992
137993001,train,137993
137993002,1,137993
400139001,3,400139
531232008,clock,531232
269089001,lettuce,269089
269089002,chicken,269089
531234001,red,531234
138022000,2,138022
138022001,white,138022
138022002,walking,138022
138022006,surfboard,138022
138022007,0,138022
6954001,4,6954
531244001,nothing,531244
269105000,white,269105
400178001,directions,400178
279561001,windows,279561
279561003,box,279561
138040000,no,138040
138040002,white,138040
269113001,2,269113
269113002,nothing,269113
400189000,green,400189
400189002,2,400189
400189003,england,400189
400189004,yes,400189
400189005,16,400189
400189007,4,400189
400189008,1,400189
400189011,palm,400189
531264000,nothing,531264
531264001,2,531264
531264002,no,531264
269121000,green,269121
138054001,8,138054
138054002,yes,138054
400202004,cloudy,400202
531286001,london,531286
531286002,downtown,531286
531286006,9,531286
138073001,electricity,138073
138078002,white,138078
138078005,black,138078
138079007,nothing,138079
531299000,yes,531299
531299002,park,531299
531299007,black,531299
531299008,white,531299
531299011,black,531299
531299012,jeans,531299
531299013,yes,531299
531299014,2,531299
531299015,yes,531299
531299018,plaid,531299
531299021,no,531299
531299026,yes,531299
531299027,black,531299
531299030,in air,531299
531299032,blue,531299
531299033,yes,531299
138086000,yes,138086
459922000,no,459922
459922001,white,459922
459922002,farm,459922
459922004,ford,459922
400238000,3,400238
400238002,0,400238
138096000,black,138096
138096001,yes,138096
138096008,black,138096
138096010,yes,138096
269172000,bike,269172
269172004,door,269172
269172006,chair,269172
531327000,checkered,531327
531327003,carrots,531327
138115000,short,138115
138115001,yes,138115
531334000,1,531334
531334001,polar,531334
531334002,both,531334
531335000,sleeping,531335
531335001,no,531335
400265000,office,400265
400265001,no,400265
400265002,no,400265
7050000,man,7050
7050001,1,7050
531349002,0,531349
531350000,blue,531350
531350004,black,531350
531350005,woman,531350
531350007,no,531350
7072002,man,7072
219632002,frisbee,219632
138151000,noon,138151
138151001,no,138151
66717000,closed,66717
66717001,2,66717
328862001,2,328862
7096000,forward,7096
7096001,9,7096
400317002,blue,400317
400317007,mercedes benz,400317
138175001,right,138175
138175002,no,138175
7107000,2,7107
7107002,12,7107
7107004,nowhere,7107
138180006,red,138180
269254000,no,269254
269254001,woman,269254
138185000,4,138185
138185001,black,138185
138185002,no,138185
138185004,blue,138185
7115002,0,7115
138196004,1,138196
138196006,2,138196
7125002,orange,7125
7125005,0,7125
531414002,no,531414
531414003,orange,531414
531415003,shelf,531415
400347000,no,400347
138204000,lab,138204
138204001,dog,138204
138204002,black,138204
269282000,unknown,269282
269282001,0,269282
269282002,2010,269282
531433000,dessert,531433
531433001,white,531433
531433002,food,531433
138220000,green,138220
138220001,nothing,138220
307026003,yes,307026
400367001,nothing,400367
269306002,4,269306
269311000,no,269311
269311001,no,269311
269311002,no,269311
138241000,american,138241
